"Simple_LR","ARIMA","Random_Forest","Actual_Price","Date"
6854.00541457224,6588.5,6889.35047222222,8895,2021-04-01
6739.88872200194,6547.5,6786.22241666667,8992.5,2021-03-31
6788.21885942973,6573.5,6814.38481944445,9021.5,2021-03-30
6840.8731179866,6612.5,6878.74029166667,8786.5,2021-03-29
6799.64193213766,6586.5,6889.80751388889,9266,2021-03-26
6654.94073321831,6410,6783.18918055556,9213.5,2021-03-25
6783.13919046165,6381,6892.32681944445,9198,2021-03-24
6619.42914351873,6401.5,6782.09123611111,9172.5,2021-03-23
6794.98829866764,6315.5,6880.72502777778,9614.5,2021-03-22
6810.04966663395,6356.5,6888.15727777778,9286,2021-03-19
6725.24024785276,6406.5,6770.50386111111,9158,2021-03-18
