DATE,Copper,GOLD,Price oil
"18/12/2019,5828,""1554,3"",""60,93"""
"17/12/2019,5812,""1560,2"",""60,88"""
"16/12/2019,5835,""1574,3"",""60,21"""
"13/12/2019,5823,""1568,8"",""60,11"""
"12/12/2019,5838,""1552,4"",""59,18"""
"11/12/2019,5857,""1528,1"",""58,74"""
"10/12/2019,""5951,5"",""1523,1"",""59,22"""
"09/12/2019,5941,""1518,6"",""58,99"""
"06/12/2019,""5913,5"",""1518,1"",""59,2"""
"05/12/2019,5880,""1514,4"",""58,42"""
"04/12/2019,""5846,5"",""1504,8"",""58,46"""
"03/12/2019,5797,""1488,7"",""56,15"""
"02/12/2019,5825,""1480,9"",""55,97"""
"29/11/2019,5883,""1484,4"",""58,12"""
"28/11/2019,""5879,5"",""1478,7"","
"27/11/2019,""5888,5"",""1480,6"",""58,12"""
"26/11/2019,""5867,5"",""1480,5"",""58,25"""
"25/11/2019,5869,""1481,2"",""57,79"""
"22/11/2019,5773,""1472,3"",""57,68"""
"21/11/2019,5794,1475,""58,36"""
"20/11/2019,5820,""1468,1"",""56,71"""
"19/11/2019,5751,""1464,9"",""54,93"""
"18/11/2019,""5726,5"",""1465,1"",""56,82"""
"15/11/2019,5684,""1483,1"",""57,54"""
"14/11/2019,5745,""1480,2"",""56,57"""
"13/11/2019,""5718,5"",""1484,4"",""56,88"""
"12/11/2019,5763,""1469,2"",""56,67"""
"11/11/2019,""5698,5"",""1472,7"","
"08/11/2019,5660,""1472,7"",""57,02"""
"07/11/2019,""5650,5"",""1453,4"",""56,91"""
"06/11/2019,5626,""1460,3"",""56,15"""
"05/11/2019,5599,""1456,9"",""57,04"""
"04/11/2019,5626,""1463,6"",""56,33"""
"01/11/2019,5629,""1463,6"",""56,04"""
"31/10/2019,5610,""1474,2"",""54,02"""
"30/10/2019,5728,""1474,3"",""54,85"""
"29/10/2019,5714,""1471,9"",""55,34"""
"28/10/2019,5757,""1468,5"",""55,6"""
"25/10/2019,""5718,5"",""1473,4"",""56,52"""
"24/10/2019,5761,""1463,3"",""56,11"""
"23/10/2019,5695,""1453,7"",""55,9"""
"22/10/2019,""5777,5"",""1457,1"",""54,21"""
"21/10/2019,""5758,5"",""1462,9"",""53,28"""
"18/10/2019,5745,""1466,4"",""53,75"""
"17/10/2019,5762,""1493,1"",""53,89"""
"16/10/2019,5877,""1483,7"",""53,42"""
"15/10/2019,5870,""1511,1"",""52,81"""
"14/10/2019,""5842,5"",""1511,4"",""53,57"""
"11/10/2019,5765,""1514,8"",""54,76"""
"10/10/2019,5738,""1496,7"",""53,57"""
"09/10/2019,5771,""1490,7"",""52,63"""
"08/10/2019,""5787,5"",""1495,8"",""52,64"""
"07/10/2019,5777,""1505,3"",""52,76"""
"04/10/2019,5663,""1504,7"",""52,84"""
"03/10/2019,5537,""1495,7"",""52,41"""
"02/10/2019,""5610,5"",""1487,5"",""52,67"""
"01/10/2019,5678,""1488,1"",""53,6"""
"30/09/2019,5722,""1494,1"",""54,09"""
"27/09/2019,5653,""1498,3"",""55,95"""
"26/09/2019,5662,1494,""56,24"""
"25/09/2019,5675,""1483,5"",""56,38"""
"24/09/2019,5668,""1497,6"",""57,22"""
"23/09/2019,""5696,5"",""1488,7"",""58,69"""
"20/09/2019,5698,""1500,9"",""57,92"""
"19/09/2019,""5755,5"",""1512,8"",""58,19"""
"18/09/2019,5710,""1503,9"",""58,19"""
"17/09/2019,""5696,5"",""1504,4"",""59,26"""
"16/09/2019,5732,""1512,9"",""63,1"""
"13/09/2019,5697,""1513,8"",""54,76"""
"12/09/2019,""5724,5"",""1507,9"",""55,13"""
"11/09/2019,5744,1489,""55,66"""
"10/09/2019,5723,""1472,9"",""57,37"""
"09/09/2019,""5673,5"",""1506,4"",""57,88"""
"06/09/2019,5667,""1515,2"",""56,45"""
"05/09/2019,5647,""1512,3"",""56,33"""
"04/09/2019,5769,""1540,2"",""56,22"""
"03/09/2019,5876,""1531,5"",""53,91"""
"02/09/2019,5926,""1515,1"","
"30/08/2019,5943,""1506,2"",""55,07"""
"29/08/2019,""5949,5"",""1515,8"",""56,67"""
"28/08/2019,5945,""1513,4"",""55,76"""
"27/08/2019,6010,""1511,5"",""54,99"""
"26/08/2019,5980,""1499,5"",""53,54"""
"23/08/2019,""5968,5"",""1507,4"",""54,08"""
"22/08/2019,""6007,5"",""1503,2"",""55,33"""
"21/08/2019,6066,""1499,2"",""55,65"""
"20/08/2019,5948,""1511,1"",""56,18"""
"19/08/2019,5922,""1515,5"",""56,24"""
"16/08/2019,5959,""1525,5"",""54,83"""
"15/08/2019,""5997,5"",""1560,4"",""54,51"""
"14/08/2019,5950,""1552,8"",""55,16"""
"13/08/2019,5925,""1555,9"",""57,05"""
"12/08/2019,""5862,5"",""1529,4"",""54,98"""
"09/08/2019,5805,""1536,9"",""54,41"""
"08/08/2019,5912,""1549,1"",""52,6"""
"07/08/2019,5857,""1551,8"",""51,14"""
"06/08/2019,5900,""1537,2"",""53,6"""
"05/08/2019,5874,""1537,6"",""54,63"""
"02/08/2019,5910,""1508,5"",""55,67"""
"01/08/2019,5999,""1515,7"",""53,64"""
"31/07/2019,5972,""1515,7"",""58,53"""
"30/07/2019,""5953,5"",""1511,6"",""58,04"""
"29/07/2019,6006,""1523,6"",""56,85"""
"26/07/2019,""5985,5"",""1531,2"",""56,04"""
"25/07/2019,5917,""1527,8"",""55,88"""
"24/07/2019,5941,""1514,1"",""55,9"""
"23/07/2019,5962,""1517,2"",""56,58"""
"22/07/2019,5895,""1508,5"",""55,87"""
"19/07/2019,""5848,5"",""1509,5"",""55,42"""
"18/07/2019,5756,""1519,6"",""55,08"""
"17/07/2019,""5805,5"",""1484,2"",""56,5"""
"16/07/2019,""5797,5"",""1476,5"",""57,44"""
"15/07/2019,""5828,5"",""1457,5"",""59,3"""
"12/07/2019,5905,""1432,4"",""59,99"""
"11/07/2019,5788,""1437,8"",""59,93"""
"10/07/2019,5770,""1441,8"",""60,28"""
"09/07/2019,5805,""1420,4"",""57,57"""
"08/07/2019,""5832,5"",""1419,3"",""57,35"""
"05/07/2019,5804,""1414,7"","
"04/07/2019,5796,""1423,6"","
"03/07/2019,""5780,5"",""1421,7"",""57,06"""
"02/07/2019,5823,""1426,9"",56"
"01/07/2019,""5864,5"",""1426,7"",""58,91"""
"28/06/2019,""5956,5"",""1428,1"",""58,2"""
"27/06/2019,5919,""1423,3"",""59,18"""
"26/06/2019,5860,""1411,2"",""59,17"""
"25/06/2019,5920,""1413,5"",""57,63"""
"24/06/2019,6004,""1412,2"",""57,73"""
"21/06/2019,5985,""1406,7"",""57,35"""
"20/06/2019,6025,""1412,5"",""56,88"""
"19/06/2019,6089,""1400,5"",""53,74"""
"18/06/2019,6002,1400,""53,86"""
"17/06/2019,6007,""1403,4"",""51,94"""
"14/06/2019,""6042,5"",""1400,1"",""52,47"""
"13/06/2019,""6135,5"",""1420,9"",""52,38"""
"12/06/2019,6112,1408,""51,13"""
"11/06/2019,6103,""1389,3"",""53,3"""
"10/06/2019,6174,""1413,7"",""53,33"""
"07/06/2019,6180,1412,""53,95"""
"06/06/2019,6214,""1415,4"",""52,59"""
"05/06/2019,6398,""1418,7"",""51,57"""
"04/06/2019,6442,""1418,2"",""53,5"""
"03/06/2019,6376,""1400,1"",""53,25"""
"31/05/2019,6393,""1396,9"",""53,49"""
"30/05/2019,""6375,5"",""1348,8"",""56,47"""
"29/05/2019,""6437,5"",""1350,7"",""58,84"""
"28/05/2019,6430,""1342,9"",""58,91"""
"24/05/2019,6448,""1344,5"",""58,4"""
"23/05/2019,6509,""1343,7"",""57,65"""
"22/05/2019,6460,""1336,8"",""61,42"""
"21/05/2019,6456,""1331,2"",""63,02"""
"20/05/2019,6490,""1329,3"",""63,12"""
"17/05/2019,""6432,5"",""1346,1"",""62,77"""
"16/05/2019,6447,""1342,7"",""62,93"""
"15/05/2019,6498,""1333,6"",""62,03"""
"14/05/2019,""6432,5"",""1328,7"",""61,82"""
"13/05/2019,6419,""1327,9"",""60,97"""
"10/05/2019,6444,""1311,1"",""61,65"""
"09/05/2019,6483,""1292,4"",""61,58"""
"08/05/2019,6431,1281,""62,13"""
"07/05/2019,6498,""1280,1"",""61,41"""
"06/05/2019,6485,""1277,1"",""62,3"""
"03/05/2019,6385,""1283,6"",""61,98"""
"02/05/2019,""6338,5"",""1285,4"",""61,75"""
"01/05/2019,6361,""1274,2"",""63,55"""
"30/04/2019,6328,""1273,2"",""63,83"""
"29/04/2019,6375,""1277,3"",""63,39"""
"26/04/2019,6520,""1275,7"",""63,29"""
"25/04/2019,6487,""1286,2"",""65,23"""
"24/04/2019,6500,""1297,8"",""65,96"""
"23/04/2019,6492,""1296,3"",""66,24"""
"22/04/2019,6410,""1301,8"",""65,66"""
"18/04/2019,6409,""1287,4"",""64,02"""
"17/04/2019,6529,""1285,2"",""63,74"""
"16/04/2019,6510,""1281,4"",""64,01"""
"15/04/2019,6435,""1285,6"",""63,43"""
"12/04/2019,""6398,5"",""1283,8"",""63,86"""
"11/04/2019,6458,""1281,3"",""63,61"""
"10/04/2019,6505,1272,""64,62"""
"09/04/2019,""6553,5"",""1284,2"",""64,05"""
"08/04/2019,6420,""1285,7"",""64,37"""
"05/04/2019,6572,""1281,5"",""63,1"""
"04/04/2019,6536,""1288,8"",""62,12"""
"03/04/2019,6533,""1279,7"",""62,46"""
"02/04/2019,6471,""1279,4"",""62,53"""
"01/04/2019,6546,""1273,2"",""61,59"""
"29/03/2019,6489,""1277,6"",""60,19"""
"28/03/2019,6391,1276,""59,29"""
"27/03/2019,""6351,5"",""1276,8"",""59,39"""
"26/03/2019,""6246,5"",""1277,2"",""59,87"""
"25/03/2019,""6269,5"",""1291,3"",""58,71"""
"22/03/2019,6190,""1295,2"",""58,87"""
"21/03/2019,""6178,5"",""1293,3"",""59,98"""
"20/03/2019,6120,""1313,9"",""60,12"""
"19/03/2019,6102,""1308,3"",""59,12"""
"18/03/2019,6148,""1301,9"",""59,09"""
"15/03/2019,6207,""1295,6"",""58,51"""
"14/03/2019,6227,""1294,3"",""58,59"""
"13/03/2019,6210,""1295,3"",""58,27"""
"12/03/2019,6174,""1295,4"",""56,89"""
"11/03/2019,""6076,5"",""1294,2"",""56,79"""
"08/03/2019,""6097,5"",""1298,5"",""55,77"""
"07/03/2019,6148,""1295,3"",""56,6"""
"06/03/2019,6077,""1310,4"",""56,22"""
"05/03/2019,6007,1315,""56,55"""
"04/03/2019,5996,""1322,6"",""56,6"""
"01/03/2019,5901,""1312,3"",""55,76"""
"28/02/2019,5885,""1307,3"",""57,21"""
"27/02/2019,""5920,5"",""1301,7"",""56,92"""
"26/02/2019,""5926,5"",""1306,5"",""55,4"""
"25/02/2019,""5951,5"",""1301,5"",""55,32"""
"22/02/2019,6022,""1302,9"",""57,01"""
"21/02/2019,5933,""1295,1"",""56,95"""
"20/02/2019,5911,""1309,3"",""56,9"""
"19/02/2019,5882,""1298,1"",""56,12"""
"18/02/2019,5861,""1291,1"","
"15/02/2019,""5926,5"",""1299,3"",""55,58"""
"14/02/2019,""5908,5"",""1286,1"",""54,4"""
"13/02/2019,5964,""1287,6"",""53,84"""
"12/02/2019,""5904,5"",""1284,7"",""53,14"""
"11/02/2019,""5889,5"",""1287,5"",""52,43"""
"08/02/2019,5840,""1299,2"",""52,75"""
"07/02/2019,5811,""1316,1"",""52,68"""
"06/02/2019,5839,""1321,2"",""53,94"""
"05/02/2019,5965,""1328,5"",""53,69"""
"04/02/2019,6018,""1329,5"",""54,57"""
"01/02/2019,5990,""1332,8"",""55,29"""
"31/01/2019,""5931,5"",""1327,8"",""53,84"""
"30/01/2019,5987,""1347,9"",""54,18"""
"29/01/2019,6015,""1344,8"",""53,07"""
"28/01/2019,5987,""1344,8"",""51,79"""
"25/01/2019,6043,""1322,1"",""53,53"""
"24/01/2019,""6095,5"",""1313,9"",""52,94"""
"23/01/2019,6104,""1315,1"",""52,44"""
"22/01/2019,6196,1314,""52,59"""
"21/01/2019,6151,""1311,9"","
"18/01/2019,6163,""1318,5"",""53,6"""
"17/01/2019,6112,""1314,2"",""51,83"""
"16/01/2019,6173,""1314,4"",""52,08"""
"15/01/2019,6112,""1319,2"",""51,8"""
"14/01/2019,6162,""1319,3"",""50,31"""
"11/01/2019,6278,""1322,1"",""51,44"""
"10/01/2019,6307,""1325,2"",""52,42"""
"09/01/2019,6238,""1315,5"",""52,19"""
"08/01/2019,6282,""1308,9"",""49,58"""
"07/01/2019,6198,""1303,1"",""48,27"""
"04/01/2019,""6169,5"",""1298,1"",""47,76"""
"03/01/2019,6246,""1279,8"",""46,92"""
"02/01/2019,6210,1284,""46,31"""
"28/12/2018,6246,""1285,8"",""45,15"""
"27/12/2018,6242,""1283,4"",""44,48"""
"26/12/2018,6262,""1282,6"",""46,04"""
"21/12/2018,6260,""1292,3"",""45,38"""
"20/12/2018,6181,""1293,8"",""45,64"""
"19/12/2018,6188,""1288,4"",""47,96"""
"18/12/2018,6106,""1291,3"",""46,12"""
"17/12/2018,6130,""1289,5"",""49,8"""
"14/12/2018,""6083,5"",""1287,4"",""51,26"""
"13/12/2018,6088,1292,""52,69"""
"12/12/2018,6137,""1285,9"",""51,04"""
"11/12/2018,6210,""1289,9"",""51,65"""
"10/12/2018,6205,""1285,8"",""51,07"""
"07/12/2018,6239,""1294,8"",""52,76"""
"06/12/2018,6255,""1284,1"",""51,54"""
"05/12/2018,6070,""1281,3"",""52,64"""
"04/12/2018,6073,1283,""53,21"""
"03/12/2018,6136,""1281,1"",""52,98"""
"30/11/2018,6260,1273,""50,78"""
"29/11/2018,6159,""1271,8"",""51,46"""
"28/11/2018,6210,""1258,1"",""50,06"""
"27/11/2018,6215,""1267,9"",""51,31"""
"26/11/2018,""6167,5"",""1256,4"",""51,46"""
"23/11/2018,6284,""1253,6"","
"22/11/2018,""6191,5"",""1251,8"","
"21/11/2018,6147,""1241,4"",""54,41"""
"20/11/2018,6249,""1247,4"",""53,39"""
"19/11/2018,6202,1250,""57,16"""
"16/11/2018,6296,""1247,2"",""56,49"""
"15/11/2018,6325,""1249,4"",""56,45"""
"14/11/2018,6155,""1252,6"",""56,16"""
"13/11/2018,6294,""1243,6"",""55,63"""
"12/11/2018,6219,""1242,6"",""59,85"""
"09/11/2018,6169,""1246,6"",""60,19"""
"08/11/2018,""6182,5"",""1239,6"",""60,71"""
"07/11/2018,6310,1226,""61,69"""
"06/11/2018,6275,""1230,4"",""62,16"""
"05/11/2018,6274,""1223,6"",""63,12"""
"02/11/2018,6172,""1213,4"",""63,12"""
"01/11/2018,6180,""1222,4"",""63,67"""
"31/10/2018,6222,""1226,6"",""65,31"""
"30/10/2018,""6257,5"",""1223,2"",""66,18"""
29/10/2018,6276,1228,67
"26/10/2018,6320,""1221,2"",""67,58"""
"25/10/2018,6203,""1225,3"",""67,25"""
"24/10/2018,6057,1223,""66,56"""
"23/10/2018,6057,1215,""66,49"""
"22/10/2018,6003,""1210,1"",""69,25"""
"19/10/2018,5860,""1201,4"",""69,16"""
"18/10/2018,""5946,5"",""1203,5"",""68,63"""
"17/10/2018,5991,""1208,6"",""69,63"""
"16/10/2018,5891,""1225,1"",""71,93"""
"15/10/2018,5849,""1228,7"",""71,84"""
"12/10/2018,""5840,5"",""1226,3"",""71,41"""
"11/10/2018,5883,""1232,3"",""70,97"""
"10/10/2018,5940,""1233,3"",""73,18"""
"09/10/2018,5850,""1238,6"",""74,95"""
"08/10/2018,5823,1215,""74,27"""
"05/10/2018,5951,""1225,3"",""74,26"""
"04/10/2018,6019,""1227,6"",""74,44"""
"03/10/2018,""6066,5"",""1235,8"",""76,4"""
"02/10/2018,6065,""1232,4"",""75,16"""
"01/10/2018,6118,""1231,1"",""75,37"""
"28/09/2018,6001,""1236,8"",""73,16"""
"27/09/2018,""5910,5"",""1224,6"",""72,18"""
"26/09/2018,6000,""1228,7"",""72,22"""
"25/09/2018,""6025,5"",""1230,1"",""73,4"""
"24/09/2018,5963,""1227,4"",""73,23"""
"21/09/2018,5844,1231,""70,8"""
"20/09/2018,5860,""1230,3"",""70,77"""
"19/09/2018,5843,1222,""71,08"""
"18/09/2018,6059,""1227,6"",""69,87"""
"17/09/2018,6081,""1193,4"",""68,86"""
"14/09/2018,6120,""1191,5"",""68,98"""
"13/09/2018,6247,""1188,6"",""68,6"""
"12/09/2018,6113,""1205,6"",""70,37"""
"11/09/2018,6132,""1201,6"",""69,29"""
"10/09/2018,6040,""1202,9"",""67,55"""
"07/09/2018,6167,1207,""67,73"""
"06/09/2018,6063,""1191,7"",""67,81"""
"05/09/2018,6137,""1196,2"",""68,69"""
"04/09/2018,6213,""1187,4"",""69,82"""
"03/09/2018,6185,""1199,1"","
"31/08/2018,""6251,5"",""1205,1"",""69,84"""
"30/08/2018,6255,""1204,4"",""70,25"""
"29/08/2018,6252,""1201,3"",""69,68"""
"28/08/2018,6167,""1211,3"",""68,54"""
"27/08/2018,6153,""1208,3"",""69,97"""
"24/08/2018,6073,""1202,9"",""69,71"""
"23/08/2018,5982,""1205,8"",""69,13"""
"22/08/2018,6068,""1201,1"",""67,85"""
"21/08/2018,""6141,5"",""1208,2"",""67,32"""
"20/08/2018,6143,""1210,9"",""66,5"""
"17/08/2018,6166,""1202,2"",""65,93"""
"16/08/2018,6173,""1199,8"",""65,44"""
"15/08/2018,6182,""1200,4"",""65,07"""
"14/08/2018,6308,""1204,3"",""67,04"""
"13/08/2018,6383,""1201,3"",""67,25"""
"10/08/2018,6326,""1196,6"",""67,61"""
"09/08/2018,""6399,5"",""1199,1"",""66,81"""
"08/08/2018,6459,""1206,7"",""66,92"""
"07/08/2018,""6584,5"",1205,""69,17"""
"06/08/2018,6595,""1211,5"",""69,01"""
"03/08/2018,6646,""1214,4"",""68,49"""
"02/08/2018,6650,1216,""68,95"""
"01/08/2018,6688,""1213,3"",""68,8"""
"31/07/2018,6712,1194,""69,88"""
"30/07/2018,6783,""1203,3"",""71,19"""
"27/07/2018,6811,1200,""68,66"""
"26/07/2018,6801,""1194,6"",""71,59"""
"25/07/2018,6819,""1184,2"",""71,13"""
"24/07/2018,6820,1184,""70,77"""
"23/07/2018,6987,1185,""67,9"""
"20/07/2018,7136,""1200,7"",""70,31"""
"19/07/2018,7197,""1198,9"",""69,42"""
"18/07/2018,""7201,5"",1219,""68,78"""
"17/07/2018,""7200,5"",""1219,9"",""68,03"""
"16/07/2018,""7223,5"",1221,""68,22"""
"13/07/2018,""7262,5"",""1218,3"",""71,03"""
"12/07/2018,""7245,5"",""1217,7"",""70,28"""
"11/07/2018,7147,""1223,2"",""70,47"""
"10/07/2018,6971,""1220,1"",""74,11"""
"09/07/2018,6935,""1227,6"",""73,93"""
"06/07/2018,6814,""1233,6"",""73,78"""
"05/07/2018,6825,""1231,5"",""73,05"""
"04/07/2018,6810,""1232,7"","
"03/07/2018,""6841,5"",""1225,7"",""74,19"""
"02/07/2018,6886,""1231,8"",""73,89"""
"29/06/2018,6835,""1225,5"",""74,13"""
"28/06/2018,6800,""1225,6"",""73,45"""
"27/06/2018,""6931,5"",""1231,1"",""77,41"""
"26/06/2018,6861,1224,""75,23"""
"25/06/2018,""6783,5"",""1227,9"",""69,91"""
"22/06/2018,6838,""1227,3"",""69,02"""
"21/06/2018,""6773,5"",""1239,7"",""65,68"""
"20/06/2018,""6822,5"",""1241,2"",""65,92"""
"19/06/2018,6828,""1246,6"",""65,09"""
"18/06/2018,6869,""1244,4"",""65,91"""
"15/06/2018,6862,""1255,4"",""65,01"""
"14/06/2018,6786,""1259,6"",""66,91"""
"13/06/2018,6722,""1255,8"",""66,63"""
"12/06/2018,6783,""1261,7"",""66,38"""
"11/06/2018,6837,""1258,8"",""66,1"""
"08/06/2018,6785,""1253,5"",""65,77"""
"07/06/2018,""6777,5"",""1241,7"",""65,96"""
"06/06/2018,6783,""1254,5"",""64,75"""
"05/06/2018,6797,1251,""65,51"""
"04/06/2018,""6885,5"",""1256,1"",""64,76"""
"01/06/2018,""6960,5"",""1259,9"",""65,81"""
"31/05/2018,6987,""1268,9"",""66,98"""
"30/05/2018,6923,""1270,7"",""68,24"""
"29/05/2018,6939,""1270,5"",""66,8"""
"25/05/2018,6942,""1274,5"",""67,92"""
"24/05/2018,6936,""1278,6"",""70,77"""
"23/05/2018,6784,""1280,1"",""71,85"""
"22/05/2018,""6811,5"",""1278,5"",""72,09"""
"21/05/2018,6830,""1308,3"",""72,26"""
"18/05/2018,6756,""1301,3"",""71,23"""
"17/05/2018,""6930,5"",""1299,4"",""71,47"""
"16/05/2018,6888,""1303,2"",""71,43"""
"15/05/2018,6767,""1302,7"",""71,34"""
"14/05/2018,6703,1303,""71,01"""
"11/05/2018,6767,""1301,4"",""70,69"""
"10/05/2018,6625,""1302,2"",""71,36"""
"09/05/2018,6756,""1297,3"",""71,16"""
"08/05/2018,6685,""1299,3"",""68,83"""
"07/05/2018,""6601,5"",""1304,7"",""70,74"""
"04/05/2018,""6641,5"",""1306,5"",""69,71"""
"03/05/2018,6500,""1301,6"",""68,45"""
"02/05/2018,6658,1299,""67,91"""
"01/05/2018,""6746,5"",""1303,7"",""67,28"""
"30/04/2018,6675,""1304,4"",""68,56"""
"27/04/2018,6784,""1289,6"",""68,11"""
"26/04/2018,""6791,5"",1292,""68,18"""
"25/04/2018,6923,""1290,9"",68"
"24/04/2018,""6885,5"",""1291,3"",""67,66"""
"23/04/2018,7015,""1289,4"",""67,61"""
"20/04/2018,6883,""1291,5"",""68,26"""
"19/04/2018,6857,""1290,3"",""68,3"""
"18/04/2018,6808,""1318,2"",""68,44"""
"17/04/2018,6830,""1320,7"",""66,5"""
"16/04/2018,6873,""1322,3"",""66,23"""
"13/04/2018,""6968,5"",1313,""67,35"""
"12/04/2018,6850,""1313,7"",""67,07"""
"11/04/2018,6883,""1314,1"",""66,81"""
"10/04/2018,6852,""1314,7"",""65,48"""
"09/04/2018,6953,""1312,7"",""63,4"""
"06/04/2018,7028,""1305,6"",""62,03"""
"05/04/2018,7111,""1306,8"",""63,53"""
"04/04/2018,""7073,5"",""1319,2"",""63,35"""
"03/04/2018,7032,""1323,4"",""63,41"""
"02/04/2018,7003,""1317,9"",""63,05"""
"29/03/2018,7027,""1322,8"",""64,87"""
"28/03/2018,7093,1333,""64,3"""
"27/03/2018,7159,1324,""65,21"""
"26/03/2018,7098,""1338,3"",""65,49"""
"23/03/2018,6962,""1348,8"",""65,8"""
"22/03/2018,6908,""1353,5"",""64,25"""
"21/03/2018,""6786,5"",""1349,5"",""65,1"""
"20/03/2018,6755,""1350,7"",""63,37"""
"19/03/2018,6838,""1347,9"",""62,01"""
"16/03/2018,7006,""1341,9"",""62,29"""
"15/03/2018,7060,1360,""61,16"""
"14/03/2018,7050,""1345,9"",""60,89"""
"13/03/2018,7066,""1340,1"",""60,69"""
"12/03/2018,7027,""1336,1"",""61,35"""
"09/03/2018,""7100,5"",""1328,5"",""62,02"""
"08/03/2018,7049,""1340,2"",""60,13"""
"07/03/2018,7062,""1337,3"",""61,09"""
"06/03/2018,""7063,5"",""1346,9"",""62,54"""
"05/03/2018,7112,""1327,3"",""62,49"""
"02/03/2018,6943,""1324,2"",""61,19"""
"01/03/2018,6905,1342,""60,98"""
"28/02/2018,7049,1355,""61,43"""
"27/02/2018,7079,""1349,9"",""62,94"""
"26/02/2018,7047,""1327,4"",""63,81"""
"23/02/2018,7047,""1321,5"",""63,52"""
"22/02/2018,7023,""1311,9"",""62,72"""
"21/02/2018,7180,""1317,8"",""61,73"""
"20/02/2018,""7070,5"",""1312,3"",""61,91"""
"19/02/2018,7123,""1317,8"","
"16/02/2018,""7140,5"",""1325,6"",""61,89"""
"15/02/2018,7092,""1327,1"",""61,48"""
"14/02/2018,""7084,5"",""1320,8"",""60,7"""
"13/02/2018,7097,1324,""59,33"""
"12/02/2018,""7202,5"",""1321,7"",""59,41"""
"09/02/2018,""7115,5"",""1327,6"",""59,2"""
"08/02/2018,7181,""1335,2"",""61,3"""
"07/02/2018,7157,""1319,9"",""61,91"""
"06/02/2018,7216,""1323,4"",""63,48"""
"05/02/2018,7140,""1305,2"",""64,18"""
"02/02/2018,7019,""1317,9"",""65,5"""
"01/02/2018,6977,""1318,6"",""65,92"""
"31/01/2018,6925,""1332,8"",""64,82"""
"30/01/2018,6845,""1330,3"",""64,64"""
"29/01/2018,6844,""1332,7"",""65,71"""
"26/01/2018,""6735,5"",""1332,1"",""66,27"""
"25/01/2018,6723,""1331,2"",""65,62"""
"24/01/2018,6685,""1331,2"",""65,69"""
"23/01/2018,6614,""1356,2"",""64,45"""
"22/01/2018,""6547,5"",""1355,3"",""63,66"""
"19/01/2018,""6538,5"",1358,""63,38"""
"18/01/2018,""6530,5"",""1330,4"",""63,96"""
"17/01/2018,6539,""1326,4"",""63,92"""
"16/01/2018,6645,""1315,7"",""63,82"""
15/01/2018,6807,1319,
"12/01/2018,6734,""1314,6"",""64,22"""
"11/01/2018,6761,""1329,5"",""63,81"""
"10/01/2018,""6756,5"",""1336,5"",""63,6"""
"09/01/2018,6800,""1337,3"",""62,92"""
"08/01/2018,6892,""1347,9"",""61,73"""
"05/01/2018,""6967,5"",""1343,1"",""61,49"""
"04/01/2018,""6895,5"",1340,""61,98"""
"03/01/2018,""6872,5"",""1340,3"",""61,61"""
"02/01/2018,6828,""1352,1"",""60,37"""
"29/12/2017,6752,""1362,9"",""60,46"""
"28/12/2017,""6728,5"",""1356,3"",""59,84"""
"27/12/2017,6764,""1336,7"",""59,67"""
"26/12/2017,""6715,5"",""1331,9"",""59,55"""
"22/12/2017,""6822,5"",""1333,1"",""58,25"""
"21/12/2017,6768,""1327,2"",""58,34"""
"20/12/2017,6797,""1339,2"",""58,09"""
"19/12/2017,6777,""1339,3"",""57,49"""
"18/12/2017,6812,""1337,1"",""57,17"""
"15/12/2017,6863,""1334,9"",""57,29"""
"14/12/2017,""6902,5"",""1322,5"",57"
"13/12/2017,""6914,5"",""1319,3"",""56,59"""
"12/12/2017,6855,""1313,7"",""57,12"""
"11/12/2017,6918,""1320,4"",""57,84"""
"08/12/2017,6802,""1322,3"",""57,15"""
"07/12/2017,6823,""1321,6"",""56,5"""
"06/12/2017,""6831,5"",""1318,5"",""55,79"""
"05/12/2017,6965,""1316,1"",""57,66"""
"04/12/2017,""6970,5"",""1309,3"",""57,48"""
"01/12/2017,""7073,5"",""1297,2"",""58,35"""
"30/11/2017,6959,""1291,4"",""57,4"""
"29/11/2017,""7008,5"",""1287,5"",""57,25"""
"28/11/2017,6920,""1278,8"",""57,96"""
"27/11/2017,""6971,5"",""1270,6"",""58,1"""
"24/11/2017,7046,""1269,6"",""58,94"""
"23/11/2017,7063,""1264,2"","
"22/11/2017,6858,""1265,5"",""57,88"""
"21/11/2017,6813,""1257,5"",""56,84"""
"20/11/2017,6685,""1257,1"",""56,21"""
"17/11/2017,6641,""1248,6"",""56,21"""
"16/11/2017,6607,""1241,7"",""55,14"""
"15/11/2017,6639,""1246,9"",""55,28"""
"14/11/2017,6511,""1248,4"",""55,67"""
"13/11/2017,6453,""1253,1"",""56,77"""
"10/11/2017,6447,""1266,1"",""56,75"""
"09/11/2017,6455,""1264,9"",""57,16"""
"08/11/2017,6485,""1277,7"",""56,82"""
"07/11/2017,6405,""1282,3"",""57,19"""
"06/11/2017,6426,""1276,7"",""57,34"""
"03/11/2017,6423,""1286,2"",""55,63"""
"02/11/2017,6416,""1294,9"",""54,55"""
"01/11/2017,6405,""1294,4"",""54,32"""
"31/10/2017,""6407,5"",""1289,2"",""54,36"""
"30/10/2017,6520,""1287,3"",""54,11"""
"27/10/2017,6492,""1292,2"",""53,92"""
"26/10/2017,6487,""1281,7"",""52,41"""
"25/10/2017,6457,""1275,3"",""51,97"""
