"date","Price_PMI","Price_LME","Price_COMEX","Price_Gold","Price_Oil","Price_SHMET"
2020-04-05,44.7,4863.5,2.583,1841.1,28.36,39760
2020-04-06,44.7,4867,2.573,1841.1,26.21,39760
2020-04-07,44.7,5067.5,2.534,1841.1,23.54,40840
2020-04-08,44.7,4976,2.534,1841.1,24.97,40765
2020-04-09,44.7,4963.5,2.534,1841.1,22.9,40950
2020-04-10,44.7,4963.5,2.534,1841.1,22.9,40990
2020-04-11,44.7,4963.5,2.512,1841.1,22.9,40990
2020-04-12,44.7,4963.5,2.481,1840,22.9,40990
2020-04-13,44.7,4963.5,2.474,1840,22.36,41925
2020-04-14,44.7,5119,2.398,1840,20.15,41970
2020-04-15,44.7,5054.5,2.398,1840,19.96,41860
2020-04-16,44.7,5098.5,2.398,1840,19.82,41775
2020-04-17,44.7,5175.5,2.353,1840,18.31,42470
2020-04-18,44.7,5175.5,2.353,1840,18.31,42470
2020-04-19,44.7,5175.5,2.353,1840,18.31,42470
2020-04-20,44.7,5169.5,2.353,1840,-36.98,42640
2020-04-21,44.7,4994.5,2.353,1840,8.91,42060
2020-04-22,44.7,5034,2.353,1840,13.64,40995
2020-04-23,39.2,5120.5,2.353,1840,15.06,41980
2020-04-24,39.2,5118,2.353,1840,15.99,42120
2020-04-25,39.2,5118,2.353,1840,15.99,42120
2020-04-26,39.2,5118,2.353,1840,15.99,42120
2020-04-27,39.2,5165.5,2.382,1840,12.17,42850
2020-04-28,39.2,5169.5,2.382,1840,12.4,42480
2020-04-29,39.2,5184,2.382,1840,15.04,42810
2020-04-30,39.2,5231,2.382,1840,19.23,43030
2020-05-01,39.2,5061,2.382,1840,19.72,43030
2020-05-02,39.2,5061,2.382,1840,19.72,43030
2020-05-03,39.2,5061,2.382,1840,19.72,43030
2020-05-04,33.6,5058,2.382,1840,20.47,43030
2020-05-05,33.6,5111.5,2.382,1840,24.56,43030
2020-05-06,33.6,5199.5,2.382,1840,23.88,42835
2020-05-07,33.6,5227.5,2.385,1840,23.68,43030
2020-05-08,33.6,5227.5,2.409,1840,24.73,43600
2020-05-09,33.6,5227.5,2.409,1840,24.73,43600
2020-05-10,33.6,5227.5,2.409,1840,24.73,43600
2020-05-11,33.6,5231,2.409,1840,24.02,44060
2020-05-12,33.6,5234,2.409,1840,25.76,43565
2020-05-13,33.6,5212.5,2.409,1840,25.37,43080
2020-05-14,33.6,5155.5,2.409,1946.8,27.4,43150
2020-05-15,33.6,5165,2.409,1946.8,29.44,43325
2020-05-16,33.6,5165,2.409,1946.8,29.44,43325
2020-05-17,33.6,5165,2.409,1946.8,29.44,43325
2020-05-18,33.6,5249.5,2.409,1946.8,31.83,43260
2020-05-19,33.6,5314,2.423,1946.8,32.3,43995
2020-05-20,33.6,5333,2.467,1946.8,33.56,44040
2020-05-21,38,5387,2.467,1946.8,34.3,44620
2020-05-22,38,5242.5,2.467,1946.8,33.49,43770
2020-05-23,38,5242.5,2.467,1946.8,33.49,43770
2020-05-24,38,5242.5,2.467,1946.8,33.49,43770
2020-05-25,38,5242.5,2.467,1946.8,33.49,43790
2020-05-26,38,5341.5,2.467,1946.8,34.7,44030
2020-05-27,38,5308.5,2.467,1946.8,32.8,44170
2020-05-28,38,5278.5,2.467,1946.8,33.67,44030
2020-05-29,38,5332.5,2.467,1946.8,35.57,44135
2020-05-30,38,5332.5,2.467,1946.8,35.57,44135
2020-05-31,38,5332.5,2.467,1946.8,35.57,44135
2020-06-01,39.5,5376.5,2.474,1946.8,35.49,44710
2020-06-02,39.5,5463,2.494,1946.8,36.88,44895
2020-06-03,39.5,5499,2.497,1946.8,37.33,45110
2020-06-04,39.5,5452.5,2.497,1946.8,37.42,44850
2020-06-05,39.5,5588,2.557,1946.8,39.49,44990
2020-06-06,39.5,5588,2.557,1946.8,39.49,44990
2020-06-07,39.5,5588,2.557,1946.8,39.49,44990
2020-06-08,39.5,5659,2.57,1946.8,38.17,45730
2020-06-09,39.5,5680.5,2.6,1946.8,38.98,46355
2020-06-10,39.5,5801,2.657,1946.8,39.54,46855
2020-06-11,39.5,5801.5,2.657,1951.7,36.43,47425
2020-06-12,39.5,5785.5,2.657,1951.7,36.24,46760
2020-06-13,39.5,5785.5,2.657,1951.7,36.24,46760
2020-06-14,39.5,5785.5,2.657,1951.7,36.24,46760
2020-06-15,39.5,5646,2.657,1951.7,37.07,46830
2020-06-16,39.5,5759.5,2.657,1951.7,38.26,47080
2020-06-17,39.5,5734,2.657,1951.7,37.91,46910
2020-06-18,39.5,5799,2.657,1951.7,38.79,47110
2020-06-19,39.5,5835.5,2.657,1951.7,39.72,47475
2020-06-20,39.5,5835.5,2.657,1951.7,39.72,47475
2020-06-21,39.5,5835.5,2.657,1951.7,39.72,47475
2020-06-22,39.5,5825,2.657,1951.7,40.6,47895
2020-06-23,44.5,5895,2.66,1951.7,40.4,47880
2020-06-24,44.5,5871,2.66,1951.7,37.91,48160
2020-06-25,44.5,5880.5,2.663,1951.7,38.66,48160
2020-06-26,44.5,5985.5,2.672,1951.7,38.53,48160
2020-06-27,44.5,5985.5,2.672,1951.7,38.53,48160
2020-06-28,44.5,5985.5,2.672,1951.7,38.53,48160
2020-06-29,44.5,5957,2.679,1951.7,39.67,48770
2020-06-30,44.5,6038,2.713,1951.7,39.27,48930
2020-07-01,46.9,6016.5,2.717,1951.7,39.88,49450
2020-07-02,46.9,6080,2.733,1951.7,40.57,49460
2020-07-03,46.9,6022.5,2.733,1951.7,40.57,49260
2020-07-04,46.9,6022.5,2.733,1951.7,40.57,49260
2020-07-05,46.9,6022.5,2.733,1951.7,40.57,49260
2020-07-06,46.9,6112,2.766,1951.7,40.51,49120
2020-07-07,46.9,6086,2.788,1951.7,40.59,49610
2020-07-08,46.9,6194,2.814,1951.7,40.91,49845
2020-07-09,46.9,6339.5,2.828,1951.7,39.64,50575
2020-07-10,46.9,6322.5,2.887,1951.7,40.56,50600
2020-07-11,46.9,6322.5,2.887,1951.7,40.56,50600
2020-07-12,46.9,6322.5,2.887,1866,40.56,50600
2020-07-13,46.9,6545,2.942,1866,40.06,52980
2020-07-14,46.9,6489.5,2.942,1866,40.3,52150
2020-07-15,46.9,6507,2.942,1866,41.2,52435
2020-07-16,46.9,6385,2.942,1866,40.74,51240
2020-07-17,46.9,6454.5,2.942,1866,40.55,51685
2020-07-18,46.9,6454.5,2.942,1866,40.55,51685
2020-07-19,46.9,6454.5,2.942,1866,40.55,51685
2020-07-20,46.9,6416.5,2.942,1866,40.83,51375
2020-07-21,46.9,6513,2.942,1866,41.76,51935
2020-07-22,46.9,6527,2.942,1866,41.88,52600
2020-07-23,46.9,6533.5,2.942,1866,40.99,51875
2020-07-24,50,6412.5,2.942,1866,41.23,51930
2020-07-25,50,6412.5,2.942,1866,41.23,51930
2020-07-26,50,6412.5,2.942,1866,41.23,51930
2020-07-27,50,6425.5,2.942,1866,41.46,51765
2020-07-28,50,6399.5,2.942,1866,40.89,51850
2020-07-29,50,6475,2.942,1866,41.13,51830
2020-07-30,50,6433.5,2.942,1866,39.85,51890
2020-07-31,50,6446.5,2.942,1866,40.1,51850
2020-08-01,50,6446.5,2.942,1866,40.1,51850
2020-08-02,50,6446.5,2.942,1866,40.1,51850
2020-08-03,51.1,6441,2.942,1866,40.83,50960
2020-08-04,51.1,6440,2.942,1866,41.67,51675
2020-08-05,51.1,6525.5,2.942,1866,42.25,51370
2020-08-06,51.1,6453.5,2.942,1866,41.93,51385
2020-08-07,51.1,6437,2.942,1866,41.16,51440
2020-08-08,51.1,6437,2.942,1866,41.16,51440
2020-08-09,51.1,6437,2.942,1866,41.16,51440
2020-08-10,51.1,6363,2.942,1866,41.94,50090
2020-08-11,51.1,6356.5,2.942,1866,41.53,50790
2020-08-12,51.1,6379,2.942,1874.9,42.6,49980
2020-08-13,51.1,6380,2.942,1874.9,42.26,50530
2020-08-14,51.1,6342.5,2.941,1874.9,42.05,50040
2020-08-15,51.1,6342.5,2.941,1874.9,42.05,50040
2020-08-16,51.1,6342.5,2.941,1874.9,42.05,50040
2020-08-17,51.1,6439.5,2.941,1874.9,42.89,50370
2020-08-18,51.1,6492.5,2.971,1874.9,42.89,51135
2020-08-19,51.1,6667,3.019,1874.9,42.91,52300
2020-08-20,51.1,6594.5,3.019,1874.9,42.62,52200
2020-08-21,52.9,6564.5,3.019,1874.9,42.32,52065
2020-08-22,52.9,6564.5,3.019,1874.9,42.32,52065
2020-08-23,52.9,6564.5,3.019,1874.9,42.32,52065
2020-08-24,52.9,6579.5,3.019,1874.9,42.44,51310
2020-08-25,52.9,6544.5,3.019,1874.9,43.17,51370
2020-08-26,52.9,6603.5,3.019,1874.9,43.21,51380
2020-08-27,52.9,6602.5,3.019,1874.9,42.88,51420
2020-08-28,52.9,6728,3.019,1874.9,42.96,51800
2020-08-29,52.9,6728,3.019,1874.9,42.96,51800
2020-08-30,52.9,6728,3.019,1874.9,42.96,51800
2020-08-31,52.9,6728,3.041,1874.9,42.61,52020
2020-09-01,51.7,6788.5,3.041,1874.9,42.76,52390
2020-09-02,51.7,6719,3.041,1874.9,42.76,51935
2020-09-03,51.7,6613,3.041,1874.9,41.39,52140
2020-09-04,51.7,6678,3.046,1874.9,39.69,51495
2020-09-05,51.7,6678,3.046,1874.9,39.69,51495
2020-09-06,51.7,6678,3.046,1874.9,39.69,51495
2020-09-07,51.7,6790.5,3.046,1874.9,39.69,52630
2020-09-08,51.7,6767.5,3.046,1874.9,36.87,52520
2020-09-09,51.7,6709,3.046,1874.9,38.05,52065
2020-09-10,51.7,6710.5,3.046,1874.9,37.25,52130
2020-09-11,51.7,6757.5,3.046,1874.9,37.33,51535
2020-09-12,51.7,6757.5,3.046,1838.5,37.33,51535
2020-09-13,51.7,6757.5,3.046,1838.5,37.33,51535
2020-09-14,51.7,6788,3.067,1838.5,37.23,52280
2020-09-15,51.7,6813.5,3.067,1838.5,38.29,52150
2020-09-16,51.7,6776,3.067,1838.5,40.17,51900
2020-09-17,51.7,6761,3.067,1838.5,40.99,51455
2020-09-18,51.7,6833.5,3.114,1838.5,41.09,52210
2020-09-19,51.7,6833.5,3.114,1838.5,41.09,52210
2020-09-20,51.7,6833.5,3.114,1838.5,41.09,52210
2020-09-21,51.7,6837,3.114,1838.5,39.26,52470
2020-09-22,51.7,6810,3.114,1838.5,39.55,51920
2020-09-23,51.9,6725.5,3.114,1838.5,39.92,51620
2020-09-24,51.9,6538.5,3.114,1838.5,40.11,50745
2020-09-25,51.9,6529,3.114,1838.5,40.06,50890
2020-09-26,51.9,6529,3.114,1838.5,40.06,50890
2020-09-27,51.9,6529,3.114,1838.5,40.06,50890
2020-09-28,51.9,6571.5,3.114,1838.5,40.47,50985
2020-09-29,51.9,6546,3.114,1838.5,39.03,51110
2020-09-30,51.9,6610,3.114,1838.5,40.05,51185
2020-10-01,53.7,6614,3.114,1838.5,38.51,51185
2020-10-02,53.7,6409.5,3.114,1838.5,36.9,51185
2020-10-03,53.7,6409.5,3.114,1838.5,36.9,51185
2020-10-04,53.7,6409.5,3.114,1838.5,36.9,51185
2020-10-05,53.7,6507.5,3.114,1838.5,39.12,51185
2020-10-06,53.7,6509,3.114,1838.5,40.52,51185
2020-10-07,53.7,6525,3.114,1838.5,39.82,51185
2020-10-08,53.7,6611.5,3.114,1838.5,41.04,51185
2020-10-09,53.7,6740.5,3.114,1838.5,40.44,51565
2020-10-10,53.7,6740.5,3.114,1838.5,40.44,51565
2020-10-11,53.7,6740.5,3.114,1838.5,40.44,51565
2020-10-12,53.7,6769,3.114,1837.4,39.22,51580
2020-10-13,53.7,6699.5,3.114,1837.4,40.03,51540
2020-10-14,53.7,6702,3.114,1837.4,40.86,51470
2020-10-15,53.7,6683.5,3.114,1837.4,40.84,51370
2020-10-16,53.7,6728,3.114,1837.4,40.7,51800
2020-10-17,53.7,6728,3.114,1837.4,40.7,51800
2020-10-18,53.7,6728,3.114,1837.4,40.7,51800
2020-10-19,53.7,6755,3.114,1837.4,40.69,51600
2020-10-20,53.7,6814,3.143,1837.4,41.37,51450
2020-10-21,53.7,6953,3.195,1837.4,39.88,52250
2020-10-22,53.7,6886,3.195,1837.4,40.46,52370
2020-10-23,53.1,6879.5,3.195,1837.4,39.73,52210
2020-10-24,53.1,6879.5,3.195,1837.4,39.73,52210
2020-10-25,53.1,6879.5,3.195,1837.4,39.73,52210
2020-10-26,53.1,6806,3.195,1837.4,38.39,51920
2020-10-27,53.1,6787.5,3.195,1837.4,39.34,51540
2020-10-28,53.1,6694.5,3.195,1837.4,37.27,51730
2020-10-29,53.1,6692,3.195,1837.4,35.94,51585
2020-10-30,53.1,6694.5,3.195,1837.4,35.64,51530
2020-10-31,53.1,6694.5,3.195,1837.4,35.64,51530
2020-11-01,53.1,6694.5,3.195,1837.4,35.64,51530
2020-11-02,54.4,6712.5,3.195,1837.4,36.6,51120
2020-11-03,54.4,6791.5,3.195,1837.4,37.44,51750
2020-11-04,54.4,6748,3.195,1837.4,38.97,51680
2020-11-05,54.4,6798,3.195,1837.4,38.56,51640
2020-11-06,54.4,6938.5,3.195,1837.4,36.97,51640
2020-11-07,54.4,6938.5,3.195,1837.4,36.97,51640
2020-11-08,54.4,6938.5,3.195,1837.4,36.97,51640
2020-11-09,54.4,7034,3.195,1837.4,40.05,52250
2020-11-10,54.4,6865.5,3.195,1837.4,41.18,52120
2020-11-11,54.4,6912.5,3.195,1837.4,41.23,51990
2020-11-12,54.4,6904,3.195,1843.6,40.9,51880
2020-11-13,54.4,6926,3.195,1843.6,39.93,52025
2020-11-14,54.4,6926,3.195,1843.6,39.93,52025
2020-11-15,54.4,6926,3.195,1843.6,39.93,52025
2020-11-16,54.4,7113,3.22,1843.6,41.14,53680
2020-11-17,54.4,7050,3.22,1843.6,41.24,53220
2020-11-18,54.4,7083,3.22,1843.6,41.64,52740
2020-11-19,54.4,7028,3.22,1843.6,41.57,52820
2020-11-20,54.4,7178.5,3.293,1843.6,41.99,53220
2020-11-21,54.4,7178.5,3.293,1843.6,41.99,53220
2020-11-22,54.4,7178.5,3.293,1843.6,41.99,53220
2020-11-23,53.1,7215.5,3.293,1843.6,42.91,54140
2020-11-24,53.1,7302,3.3,1843.6,44.71,54110
2020-11-25,53.1,7238.5,3.312,1843.6,45.58,54890
2020-11-26,53.1,7356.5,3.312,1843.6,45.58,55120
2020-11-27,53.1,7462,3.4,1843.6,45.58,55685
2020-11-28,53.1,7462,3.4,1843.6,45.58,55685
2020-11-29,53.1,7462,3.4,1843.6,45.58,55685
2020-11-30,53.1,7674.5,3.421,1843.6,45.2,57370
2020-12-01,53.6,7644,3.468,1843.6,44.54,57375
2020-12-02,53.6,7616.5,3.475,1843.6,45.23,57280
2020-12-03,53.6,7679,3.479,1843.6,45.65,57300
2020-12-04,53.6,7741.5,3.514,1843.6,46.23,57290
2020-12-05,53.6,7741.5,3.514,1843.6,46.23,57290
2020-12-06,53.6,7741.5,3.514,1843.6,46.23,57290
2020-12-07,53.6,7656.5,3.514,1843.6,45.72,57320
2020-12-08,53.6,7635,3.514,1843.6,45.64,57000
2020-12-09,53.6,7704.5,3.514,1843.6,45.48,57270
2020-12-10,53.6,7712,3.571,1843.6,46.76,57010
2020-12-11,53.6,7741,3.571,1843.6,46.59,58285
2020-12-12,53.6,7741,3.571,1843.6,46.59,58285
2020-12-13,53.6,7741,3.571,1843.6,46.59,58285
2020-12-14,53.6,7763,3.571,1832.1,47.02,57830
2020-12-15,53.6,7753,3.571,1855.3,47.58,57420
2020-12-16,53,7823,3.571,1859.1,47.86,57850
2020-12-17,53,7893,3.597,1890.4,48.34,58120
2020-12-18,53,7964,3.628,1888.9,49.04,59090
2020-12-19,53,7964,3.628,1888.9,49.04,59090
2020-12-20,53,7964,3.628,1888.9,49.04,59090
2020-12-21,53,7838.5,3.628,1882.8,47.79,58835
2020-12-22,53,7753,3.628,1870.3,47.02,58550
2020-12-23,53,7764.5,3.628,1878.1,47.94,57610
2020-12-24,53,7793,3.628,1883.2,48.18,58110
2020-12-25,53,7793,3.628,1883.2,48.18,58180
2020-12-26,53,7793,3.628,1883.2,48.18,58180
2020-12-27,53,7793,3.628,1883.2,48.18,58180
2020-12-28,53,7793,3.628,1880.4,47.5,58800
2020-12-29,53,7840,3.628,1882.9,47.85,58450
2020-12-30,53,7803.5,3.628,1893.4,48.24,58150
2020-12-31,53,7741.5,3.628,1895.1,48.35,57810
2021-01-01,53,7741.5,3.628,1895.1,48.35,57810
2021-01-02,53,7741.5,3.628,1863.9,48.35,57810
2021-01-03,53,7741.5,3.628,1723,48.35,57810
2021-01-04,55.5,7918.5,3.628,1728.4,47.47,58075
2021-01-05,55.5,7914,3.64,1728.4,49.78,58135
2021-01-06,55.5,8129.5,3.65,1905,50.45,59140
2021-01-07,55.5,8036.5,3.696,1776.8,50.63,59340
2021-01-08,55.5,8146,3.696,1776.8,52.14,60260
2021-01-09,55.5,8146,3.696,1816,52.14,60260
2021-01-10,55.5,8146,3.696,1758.4,52.14,60260
2021-01-11,55.5,7951.5,3.696,1795.8,52.15,59340
2021-01-12,55.5,7983,3.696,1784.3,53.08,58225
2021-01-13,55.5,7960.5,3.696,1784.3,52.81,58840
2021-01-14,55.5,8002.5,3.696,1784.3,53.47,58675
2021-01-15,55.5,7979.5,3.696,1784.3,52.25,59560
2021-01-16,55.5,7979.5,3.696,1784.3,52.25,59560
2021-01-17,55.5,7979.5,3.696,1784.3,52.25,59560
2021-01-18,55.5,7972.5,3.696,1784.3,52.25,58710
2021-01-19,55.5,7986.5,3.696,1784.3,52.87,59030
2021-01-20,55.5,8014.5,3.696,1784.3,53.16,59025
2021-01-21,55.5,8051,3.696,1784.3,53,59280
2021-01-22,54.5,7872,3.696,1784.3,52.28,58920
2021-01-23,54.5,7872,3.696,1784.3,52.28,58920
2021-01-24,54.5,7872,3.696,1784.3,52.28,58920
2021-01-25,54.5,7984.5,3.696,1784.3,52.78,59060
2021-01-26,54.5,7957,3.696,1784.3,52.61,58820
2021-01-27,54.5,7895,3.696,1784.3,52.81,58745
2021-01-28,54.5,7778.5,3.696,1784.3,52.26,57950
2021-01-29,54.5,7877,3.696,1784.3,52.16,58180
2021-01-30,54.5,7877,3.696,1784.3,52.16,58180
2021-01-31,54.5,7877,3.696,1784.3,52.16,58180
2021-02-01,54.7,7827,3.696,1784.3,53.55,57870
2021-02-02,54.7,7755.5,3.696,1784.3,54.77,57700
2021-02-03,54.7,7832.5,3.696,1784.3,55.67,57170
2021-02-04,54.7,7833.5,3.696,1784.3,56.19,57825
2021-02-05,54.7,7936.5,3.696,1784.3,56.8,58040
2021-02-06,54.7,7936.5,3.696,1784.3,56.8,58040
2021-02-07,54.7,7936.5,3.696,1784.3,56.8,58040
2021-02-08,54.7,8007,3.679,1784.3,57.95,58865
2021-02-09,54.7,8146.5,3.733,1784.3,58.34,59410
2021-02-10,54.7,8279.5,3.785,1784.3,58.69,60230
2021-02-11,54.7,8292,3.788,1784.3,58.22,60230
2021-02-12,54.7,8270.5,3.802,1762.7,59.5,60230
2021-02-13,54.7,8270.5,3.802,1762.7,59.5,60230
2021-02-14,54.7,8270.5,3.802,1762.7,59.5,60230
2021-02-15,54.7,8416.5,3.802,1762.7,59.5,60230
2021-02-16,54.7,8439.5,3.848,1762.7,60.07,60230
2021-02-17,54.7,8413.5,3.848,1762.7,61.09,60230
2021-02-18,54.7,8650,3.917,1762.7,60.4,62690
2021-02-19,54.3,8806.5,4.09,1762.7,59.12,63240
2021-02-20,54.3,8806.5,4.09,1762.7,59.12,63240
2021-02-21,54.3,8806.5,4.09,1762.7,59.12,63240
2021-02-22,54.3,9067.5,4.152,1762.7,61.67,67060
2021-02-23,54.3,9158,4.188,1762.7,61.66,67590
2021-02-24,54.3,9286,4.301,1762.7,63.21,67970
2021-02-25,54.3,9614.5,4.301,1762.7,63.43,69900
2021-02-26,54.3,9172.5,4.301,1762.7,61.55,68410
2021-02-27,54.3,9172.5,4.301,1762.7,61.55,68410
2021-02-28,54.3,9172.5,4.301,1762.7,61.55,68410
2021-03-01,57.7,9198,4.301,1762.7,60.54,67410
2021-03-02,57.7,9213.5,4.301,1762.7,59.7,66140
2021-03-03,57.7,9266,4.301,1762.7,61.33,67790
2021-03-04,57.7,8786.5,4.301,1762.7,63.81,67020
2021-03-05,57.7,9021.5,4.301,1762.7,66.08,64810
2021-03-06,57.7,9021.5,4.301,1762.7,66.08,64810
2021-03-07,57.7,9021.5,4.301,1762.7,66.08,64810
2021-03-08,57.7,8992.5,4.301,1762.7,65.03,66265
2021-03-09,57.7,8895,4.301,1762.7,64.02,66650
2021-03-10,57.7,8939,4.301,1762.7,64.45,65530
2021-03-11,57.7,9062.5,4.301,1762.7,66.02,65580
2021-03-12,57.7,9052.5,4.301,1783.9,65.59,66660
2021-03-13,57.7,9052.5,4.301,1783.9,65.59,66660
2021-03-14,57.7,9052.5,4.301,1783.9,65.59,66660
2021-03-15,57.7,9147.5,4.301,1783.9,65.36,67660
2021-03-16,57.7,8965.5,4.301,1783.9,64.82,67150
2021-03-17,57.7,9027,4.301,1783.9,64.55,66200
2021-03-18,57.7,9090,4.301,1783.9,59.95,67050
2021-03-19,57.7,9036,4.301,1783.9,61.43,66550
2021-03-20,57.7,9036,4.301,1783.9,61.43,66550
2021-03-21,57.7,9036,4.301,1783.9,61.43,66550
2021-03-22,57.7,9097.5,4.301,1783.9,61.48,66820
2021-03-23,57.7,9016.5,4.301,1783.9,57.75,66740
2021-03-24,57.7,9016,4.301,1783.9,61.12,66075
2021-03-25,57.7,8781,4.301,1783.9,58.47,65770
2021-03-26,57.7,8929,4.301,1783.9,60.93,65680
2021-03-27,57.7,8929,4.301,1783.9,60.93,65680
2021-03-28,57.7,8929,4.266,1783.9,60.93,65680
2021-03-29,57.7,8942.5,4.231,1783.9,61.49,66190
2021-03-30,57.7,8788.5,4.231,1783.9,60.55,66190
2021-03-31,57.7,8850.5,4.231,1783.9,59.19,65175
2021-04-01,62.4,8768,4.231,1783.9,61.41,65490
2021-04-02,62.4,8768,4.231,1783.9,61.41,66040
2021-04-03,62.4,8768,4.153,1783.9,61.41,66040
2021-04-04,62.4,8768,4.149,1783.9,61.41,66040
2021-04-05,62.4,8768,4.149,1783.9,58.73,66040
2021-04-06,62.4,8984.5,4.149,1783.9,59.34,67140
2021-04-07,62.4,8981.5,4.149,1783.9,59.77,66890
2021-04-08,62.4,9001.5,4.149,1783.9,59.61,66500
2021-04-09,62.4,8993,4.149,1783.9,59.29,66750
2021-04-10,62.4,8993,4.149,1783.9,59.29,66750
2021-04-11,62.4,8993,4.149,1783.9,59.29,66750
2021-04-12,62.4,8901,4.149,1783.9,59.7,65710
2021-04-13,62.4,8904,4.149,1793.5,60.2,65720
2021-04-14,62.4,9011,4.149,1793.5,63.15,66125
2021-04-15,62.4,9187.5,4.231,1793.5,63.42,67260
2021-04-16,62.4,9336,4.231,1793.5,63.16,68550
2021-04-17,62.4,9336,4.231,1793.5,63.16,68550
2021-04-18,62.4,9336,4.231,1793.5,63.16,68550
2021-04-19,62.4,9415,4.25,1793.5,63.33,68240
2021-04-20,62.4,9396.5,4.25,1793.5,62.61,68990
2021-04-21,62.4,9382.5,4.287,1793.5,61.34,68550
2021-04-22,62.4,9475.5,4.287,1793.5,61.45,68840
2021-04-23,62,9545.5,4.343,1793.5,62.18,69120
2021-04-24,62,9545.5,4.343,1793.5,62.18,69120
2021-04-25,62,9545.5,4.343,1793.5,62.18,69120
2021-04-26,62,9758,4.448,1793.5,62.02,70090
2021-04-27,62,9898.5,4.743,1793.5,63.03,71940
2021-04-28,62,9832.5,4.743,1793.5,63.81,70920
2021-04-29,62,9990,4.743,1793.5,65,72335
2021-04-30,62,9949,4.743,1793.5,63.5,71680
2021-05-01,62,9949,4.743,1793.5,63.5,71680
2021-05-02,62,9949,4.743,1793.5,63.5,71680
2021-05-03,63.3,9949,4.743,1793.5,64.46,71680
2021-05-04,63.3,9961,4.743,1793.5,65.72,71680
2021-05-05,63.3,9991.5,4.743,1793.5,65.63,71680
2021-05-06,63.3,10025.5,4.743,1793.5,64.73,72690
2021-05-07,63.3,10361,4.766,1793.5,64.96,74200
2021-05-08,63.3,10361,4.766,1793.5,64.96,74200
2021-05-09,63.3,10361,4.766,1793.5,64.96,74200
2021-05-10,63.3,10724.5,4.766,1793.5,64.92,76875
2021-05-11,63.3,10528,4.779,1816.8,65.31,75370
2021-05-12,63.3,10537,4.779,1816.8,65.96,76150
2021-05-13,63.3,10253.5,4.779,1816.8,63.82,75910
2021-05-14,63.3,10212,4.779,1816.8,65.32,74760
2021-05-15,63.3,10212,4.779,1816.8,65.32,74760
2021-05-16,63.3,10212,4.779,1816.8,65.32,74760
2021-05-17,63.3,10257,4.779,1816.8,66.24,74670
2021-05-18,63.3,10465,4.779,1816.8,65.49,75720
2021-05-19,63.3,10114.5,4.779,1816.8,63.28,74840
2021-05-20,63.3,10086,4.779,1816.8,61.95,72525
2021-05-21,62.5,10011,4.779,1816.8,63.61,71950
2021-05-22,62.5,10011,4.779,1816.8,63.61,71950
2021-05-23,62.5,10011,4.779,1816.8,63.61,71950
2021-05-24,62.5,9868,4.779,1816.8,66.13,71300
2021-05-25,62.5,9943,4.779,1816.8,66.27,72360
2021-05-26,62.5,9965,4.779,1816.8,66.41,71720
2021-05-27,62.5,10032.5,4.779,1816.8,66.87,71350
2021-05-28,62.5,10159.5,4.779,1816.8,66.31,73380
2021-05-29,62.5,10159.5,4.779,1816.8,66.31,73380
2021-05-30,62.5,10159.5,4.779,1816.8,66.31,73380
2021-05-31,62.5,10159.5,4.779,1816.8,66.31,73590
2021-06-01,62.8,10212.5,4.779,1816.8,67.8,73790
2021-06-02,62.8,10117.5,4.779,1816.8,68.79,73580
2021-06-03,62.8,9967,4.779,1816.8,68.81,72950
2021-06-04,62.8,9852,4.779,1816.8,69.57,71090
2021-06-05,62.8,9852,4.779,1816.8,69.57,71090
2021-06-06,62.8,9852,4.779,1816.8,69.57,71090
2021-06-07,62.8,9848,4.779,1816.8,69.21,71500
2021-06-08,62.8,9878.5,4.779,1816.8,70.11,71310
2021-06-09,62.8,9877,4.779,1816.8,69.9,71710
2021-06-10,62.8,9808.5,4.779,1816.8,70.34,71210
2021-06-11,62.8,10029,4.779,1816.8,71,70800
2021-06-12,62.8,10029,4.753,1779.5,71,70800
2021-06-13,62.8,10029,4.736,1779.5,71,70800
2021-06-14,62.8,9900,4.736,1779.5,70.94,70800
2021-06-15,62.8,9552.5,4.736,1779.5,72.06,69900
2021-06-16,62.8,9508,4.736,1779.5,72.03,69260
2021-06-17,62.8,9427.5,4.736,1779.5,71.06,69170
2021-06-18,62.8,9206,4.736,1779.5,71.64,67730
2021-06-19,62.8,9206,4.683,1779.5,71.64,67730
2021-06-20,62.8,9206,4.683,1779.5,71.64,67730
2021-06-21,62.8,9042.5,4.683,1779.5,73.64,66880
2021-06-22,62.8,9190.5,4.683,1779.5,73.15,67400
2021-06-23,62.1,9289.5,4.683,1779.5,73.11,68270
2021-06-24,62.1,9390.5,4.683,1779.5,73.31,68600
2021-06-25,62.1,9432.5,4.683,1779.5,74.21,68825
2021-06-26,62.1,9432.5,4.683,1779.5,74.21,68825
2021-06-27,62.1,9432.5,4.683,1779.5,74.21,68825
2021-06-28,62.1,9333.5,4.683,1779.5,72.98,68290
2021-06-29,62.1,9225.5,4.662,1779.5,73.14,68050
2021-06-30,62.1,9385,4.662,1779.5,73.52,68380
2021-07-01,63.1,9342,4.662,1779.5,75.33,68490
2021-07-02,63.1,9296.5,4.662,1779.5,75.37,68050
2021-07-03,63.1,9296.5,4.6,1779.5,75.37,68050
2021-07-04,63.1,9296.5,4.563,1779.5,75.37,68050
2021-07-05,63.1,9432,4.563,1779.5,75.37,68700
