"Date","Price"
2020-11-22,53220
2020-11-23,54140
2020-11-24,54110
2020-11-25,54890
2020-11-26,55120
2020-11-27,55685
2020-11-28,55685
2020-11-29,55685
2020-11-30,57370
2020-12-01,57375
2020-12-02,57280
2020-12-03,57300
2020-12-04,57290
2020-12-05,57290
2020-12-06,57290
2020-12-07,57320
2020-12-08,57000
2020-12-09,57270
2020-12-10,57010
2020-12-11,58285
2020-12-12,58285
2020-12-13,58285
2020-12-14,57830
2020-12-15,57420
2020-12-16,57850
2020-12-17,58120
2020-12-18,59090
2020-12-19,59090
2020-12-20,59090
2020-12-21,58835
2020-12-22,58550
2020-12-23,57610
2020-12-24,58110
2020-12-25,58180
2020-12-26,58180
2020-12-27,58180
2020-12-28,58800
2020-12-29,58450
2020-12-30,58150
2020-12-31,57810
2021-01-01,57810
2021-01-02,57810
2021-01-03,57810
2021-01-04,58075
2021-01-05,58135
2021-01-06,59140
2021-01-07,59340
2021-01-08,60260
2021-01-09,60260
2021-01-10,60260
2021-01-11,59340
2021-01-12,58225
2021-01-13,58840
2021-01-14,58675
2021-01-15,59560
2021-01-16,59560
2021-01-17,59560
2021-01-18,58710
2021-01-19,59030
2021-01-20,59025
2021-01-21,59280
2021-01-22,58920
2021-01-23,58920
2021-01-24,58920
2021-01-25,59060
2021-01-26,58820
2021-01-27,58745
2021-01-28,57950
2021-01-29,58180
2021-01-30,58180
2021-01-31,58180
2021-02-01,57870
2021-02-02,57700
2021-02-03,57170
2021-02-04,57825
2021-02-05,58040
2021-02-06,58040
2021-02-07,58040
2021-02-08,58865
2021-02-09,59410
2021-02-10,60230
2021-02-11,60230
2021-02-12,60230
2021-02-13,60230
2021-02-14,60230
2021-02-15,60230
2021-02-16,60230
2021-02-17,60230
2021-02-18,62690
2021-02-19,63240
2021-02-20,63240
2021-02-21,63240
2021-02-22,67060
2021-02-23,67590
2021-02-24,67970
2021-02-25,69900
2021-02-26,68410
2021-02-27,68410
2021-02-28,68410
2021-03-01,67410
2021-03-02,66140
2021-03-03,67790
2021-03-04,67020
2021-03-05,64810
2021-03-06,64810
2021-03-07,64810
2021-03-08,66265
2021-03-09,66650
2021-03-10,65530
2021-03-11,65580
2021-03-12,66660
2021-03-13,66660
2021-03-14,66660
2021-03-15,67660
2021-03-16,67150
2021-03-17,66200
2021-03-18,67050
2021-03-19,66550
2021-03-20,66550
2021-03-21,66550
2021-03-22,66820
2021-03-23,66740
2021-03-24,66075
2021-03-25,65770
2021-03-26,65680
2021-03-27,65680
2021-03-28,65680
2021-03-29,66190
2021-03-30,66190
2021-03-31,65175
2021-04-01,65490
2021-04-02,66040
2021-04-03,66040
2021-04-04,66040
2021-04-05,66040
2021-04-06,67140
2021-04-07,66890
2021-04-08,66500
2021-04-09,66750
2021-04-10,66750
2021-04-11,66750
2021-04-12,65710
2021-04-13,65720
2021-04-14,66125
2021-04-15,67260
2021-04-16,68550
2021-04-17,68550
2021-04-18,68550
2021-04-19,68240
2021-04-20,68990
2021-04-21,68550
2021-04-22,68840
2021-04-23,69120
2021-04-24,69120
2021-04-25,69120
2021-04-26,70090
2021-04-27,71940
2021-04-28,70920
2021-04-29,72335
2021-04-30,71680
2021-05-01,71680
2021-05-02,71680
2021-05-03,71680
2021-05-04,71680
2021-05-05,71680
2021-05-06,72690
2021-05-07,74200
2021-05-08,74200
2021-05-09,74200
2021-05-10,76875
2021-05-11,75370
2021-05-12,76150
2021-05-13,75910
2021-05-14,74760
2021-05-15,74760
2021-05-16,74760
2021-05-17,74670
2021-05-18,75720
2021-05-19,74840
2021-05-20,72525
2021-05-21,71950
2021-05-22,71950
2021-05-23,71950
2021-05-24,71300
2021-05-25,72360
2021-05-26,71720
2021-05-27,71350
2021-05-28,73380
2021-05-29,73380
2021-05-30,73380
2021-05-31,73590
2021-06-01,73790
2021-06-02,73580
2021-06-03,72950
2021-06-04,71090
2021-06-05,71090
2021-06-06,71090
2021-06-07,71500
2021-06-08,71310
2021-06-09,71710
2021-06-10,71210
2021-06-11,70800
2021-06-12,70800
2021-06-13,70800
2021-06-14,70800
2021-06-15,69900
2021-06-16,69260
2021-06-17,69170
2021-06-18,67730
2021-06-19,67730
2021-06-20,67730
2021-06-21,66880
2021-06-22,67400
2021-06-23,68270
2021-06-24,68600
2021-06-25,68825
2021-06-26,68825
2021-06-27,68825
2021-06-28,68290
2021-06-29,68050
2021-06-30,68380
2021-07-01,68490
2021-07-02,68050
2021-07-03,68050
2021-07-04,68050
2021-07-05,68700
2021-07-06,69700
2021-07-07,68540
2021-07-08,68900
2021-07-09,68800
2021-07-10,68800
