"Date","Price"
2009-06-18,4901
2009-06-19,5020
2009-06-20,5020
2009-06-21,5020
2009-06-22,4821
2009-06-23,4810
2009-06-24,4890.5
2009-06-25,5023.5
2009-06-26,5101.5
2009-06-27,5101.5
2009-06-28,5101.5
2009-06-29,5085.5
2009-06-30,5108
2009-07-01,5042
2009-07-02,5006
2009-07-03,4991
2009-07-04,4991
2009-07-05,4991
2009-07-06,4859
2009-07-07,5012
2009-07-08,4850
2009-07-09,4821
2009-07-10,4840
2009-07-11,4840
2009-07-12,4840
2009-07-13,4883
2009-07-14,5011
2009-07-15,5181.5
2009-07-16,5231.5
2009-07-17,5230
2009-07-18,5230
2009-07-19,5230
2009-07-20,5400
2009-07-21,5345
2009-07-22,5342
2009-07-23,5474
2009-07-24,5551
2009-07-25,5551
2009-07-26,5551
2009-07-27,5615
2009-07-28,5615
2009-07-29,5410.5
2009-07-30,5497
2009-07-31,5750
2009-08-01,5750
2009-08-02,5750
2009-08-03,5972
2009-08-04,5917
2009-08-05,6132
2009-08-06,6035
2009-08-07,5964
2009-08-08,5964
2009-08-09,5964
2009-08-10,6197
2009-08-11,6136
2009-08-12,6029
2009-08-13,6419
2009-08-14,6386
2009-08-15,6386
2009-08-16,6386
2009-08-17,6096
2009-08-18,6116
2009-08-19,5947
2009-08-20,6122
2009-08-21,6135
2009-08-22,6135
2009-08-23,6135
2009-08-24,6361
2009-08-25,6285.5
2009-08-26,6305
2009-08-27,6261
2009-08-28,6490.5
2009-08-29,6490.5
2009-08-30,6490.5
2009-08-31,6490.5
2009-09-01,6240.5
2009-09-02,6080
2009-09-03,6280
2009-09-04,6280
2009-09-05,6280
2009-09-06,6280
2009-09-07,6297.5
2009-09-08,6465.5
2009-09-09,6415.5
2009-09-10,6305
2009-09-11,6290
2009-09-12,6290
2009-09-13,6290
2009-09-14,6145.5
2009-09-15,6156
2009-09-16,6315.5
2009-09-17,6302
2009-09-18,6231
2009-09-19,6231
2009-09-20,6231
2009-09-21,6089
2009-09-22,6295.5
2009-09-23,6111
2009-09-24,6089.5
2009-09-25,5966
2009-09-26,5966
2009-09-27,5966
2009-09-28,5896
2009-09-29,5934.5
2009-09-30,6136
2009-10-01,6082
2009-10-02,5872
2009-10-03,5872
2009-10-04,5872
2009-10-05,5856
2009-10-06,6042
2009-10-07,6060.5
2009-10-08,6241.5
2009-10-09,6265.5
2009-10-10,6265.5
2009-10-11,6265.5
2009-10-12,6236
2009-10-13,6282
2009-10-14,6192
2009-10-15,6077
2009-10-16,6160.5
2009-10-17,6160.5
2009-10-18,6160.5
2009-10-19,6260
2009-10-20,6444
2009-10-21,6346
2009-10-22,6565.5
2009-10-23,6640
2009-10-24,6640
2009-10-25,6640
2009-10-26,6675.5
2009-10-27,6563
2009-10-28,6475
2009-10-29,6424.5
2009-10-30,6575
2009-10-31,6575
2009-11-01,6575
2009-11-02,6473
2009-11-03,6395.5
2009-11-04,6571
2009-11-05,6527.5
2009-11-06,6532
2009-11-07,6532
2009-11-08,6532
2009-11-09,6565
2009-11-10,6475
2009-11-11,6595.5
2009-11-12,6475
2009-11-13,6500
2009-11-14,6500
2009-11-15,6500
2009-11-16,6700.5
2009-11-17,6761
2009-11-18,6926
2009-11-19,6761
2009-11-20,6731
2009-11-21,6731
2009-11-22,6731
2009-11-23,6945.5
2009-11-24,6865
2009-11-25,6914
2009-11-26,6904.5
2009-11-27,6755
2009-11-28,6755
2009-11-29,6755
2009-11-30,6814.5
2009-12-01,6990
2009-12-02,7055
2009-12-03,7071
2009-12-04,7026
2009-12-05,7026
2009-12-06,7026
2009-12-07,6920.5
2009-12-08,6960.5
2009-12-09,6935
2009-12-10,6810
2009-12-11,6871
2009-12-12,6871
2009-12-13,6871
2009-12-14,6920
2009-12-15,6800.5
2009-12-16,6946
2009-12-17,6900.5
2009-12-18,6841
2009-12-19,6841
2009-12-20,6841
2009-12-21,6880
2009-12-22,6856
2009-12-23,6901
2009-12-24,7070
2009-12-25,7070
2009-12-26,7070
2009-12-27,7070
2009-12-28,7070
2009-12-29,7221
2009-12-30,7295
2009-12-31,7346
2010-01-01,7346
2010-01-02,7346
2010-01-03,7346
2010-01-04,7464
2010-01-05,7436
2010-01-06,7587.5
2010-01-07,7594
2010-01-08,7446
2010-01-09,7446
2010-01-10,7446
2010-01-11,7685
2010-01-12,7425
2010-01-13,7391
2010-01-14,7454
2010-01-15,7405.5
2010-01-16,7405.5
2010-01-17,7405.5
2010-01-18,7507
2010-01-19,7442
2010-01-20,7446
2010-01-21,7347
2010-01-22,7240
2010-01-23,7240
2010-01-24,7240
2010-01-25,7409
2010-01-26,7306
2010-01-27,7244
2010-01-28,7042
2010-01-29,6854
2010-01-30,6854
2010-01-31,6854
2010-02-01,6675
2010-02-02,6865
2010-02-03,6853
2010-02-04,6571
2010-02-05,6242
2010-02-06,6242
2010-02-07,6242
2010-02-08,6329
2010-02-09,6485
2010-02-10,6610.5
2010-02-11,6672.5
2010-02-12,6766
2010-02-13,6766
2010-02-14,6766
2010-02-15,6841
2010-02-16,6940
2010-02-17,7119.5
2010-02-18,7086
2010-02-19,7193
2010-02-20,7193
2010-02-21,7193
2010-02-22,7338
2010-02-23,7227
2010-02-24,7032
2010-02-25,7046
2010-02-26,7072
2010-02-27,7072
2010-02-28,7072
2010-03-01,7335
2010-03-02,7359
2010-03-03,7483.5
2010-03-04,7485.5
2010-03-05,7466.5
2010-03-06,7466.5
2010-03-07,7466.5
2010-03-08,7541.5
2010-03-09,7395
2010-03-10,7524
2010-03-11,7384.5
2010-03-12,7470
2010-03-13,7470
2010-03-14,7470
2010-03-15,7330
2010-03-16,7341.5
2010-03-17,7488
2010-03-18,7476
2010-03-19,7461
2010-03-20,7461
2010-03-21,7461
2010-03-22,7300.5
2010-03-23,7404.5
2010-03-24,7310.5
2010-03-25,7347
2010-03-26,7490.5
2010-03-27,7490.5
2010-03-28,7490.5
2010-03-29,7635
2010-03-30,7786
2010-03-31,7830
2010-04-01,7881
2010-04-02,7881
2010-04-03,7881
2010-04-04,7881
2010-04-05,7881
2010-04-06,7950.5
2010-04-07,7908
2010-04-08,7795.5
2010-04-09,7896
2010-04-10,7896
2010-04-11,7896
2010-04-12,7915
2010-04-13,7845
2010-04-14,7924.5
2010-04-15,7875
2010-04-16,7905.5
2010-04-17,7905.5
2010-04-18,7905.5
2010-04-19,7656
2010-04-20,7787
2010-04-21,7666
2010-04-22,7661
2010-04-23,7660
2010-04-24,7660
2010-04-25,7660
2010-04-26,7760
2010-04-27,7645
2010-04-28,7410.5
2010-04-29,7395
2010-04-30,7365
2010-05-01,7365
2010-05-02,7365
2010-05-03,7365
2010-05-04,7175.5
2010-05-05,6801
2010-05-06,6945
2010-05-07,6872
2010-05-08,6872
2010-05-09,6872
2010-05-10,7165.5
2010-05-11,6885
2010-05-12,7082
2010-05-13,7010.5
2010-05-14,6955.5
2010-05-15,6955.5
2010-05-16,6955.5
2010-05-17,6721
2010-05-18,6605.5
2010-05-19,6465.5
2010-05-20,6500
2010-05-21,6639
2010-05-22,6639
2010-05-23,6639
2010-05-24,6770.5
2010-05-25,6685
2010-05-26,6836
2010-05-27,6875.5
2010-05-28,6926
2010-05-29,6926
2010-05-30,6926
2010-05-31,6926
2010-06-01,6715
2010-06-02,6605
2010-06-03,6620.5
2010-06-04,6450
2010-06-05,6450
2010-06-06,6450
2010-06-07,6157
2010-06-08,6091
2010-06-09,6295.5
2010-06-10,6292
2010-06-11,6462
2010-06-12,6462
