"Date","Price","Open","High","Low","Vol.","Change %"
"07/06/2021","3.2909","3.2963","3.3139","3.2592","133.19K","-0.09%"
"07/05/2021","3.2939","3.2935","3.3187","3.2625","81.71K","0.19%"
"07/02/2021","3.2876","3.2954","3.3358","3.2822","112.50K","0.05%"
"07/01/2021","3.2859","3.3040","3.3096","3.2834","97.13K","-0.49%"
"06/30/2021","3.3021","3.3096","3.3198","3.2662","130.21K","-0.18%"
"06/29/2021","3.3082","3.3112","3.3145","3.2651","122.41K","-0.04%"
"06/28/2021","3.3096","3.3098","3.3166","3.2895","100.88K","-0.04%"
"06/25/2021","3.3110","3.2968","3.3382","3.2908","125.97K","0.49%"
"06/24/2021","3.2949","3.3112","3.3247","3.2682","161.20K","-0.57%"
"06/23/2021","3.3138","3.2970","3.3273","3.2878","132.82K","0.57%"
"06/22/2021","3.2949","3.3103","3.3415","3.2668","151.31K","-0.41%"
"06/21/2021","3.3086","3.3076","3.3535","3.2820","205.52K","0.62%"
"06/18/2021","3.2883","3.2949","3.3429","3.2649","168.43K","-0.13%"
"06/17/2021","3.2925","3.3014","3.3454","3.2657","119.19K","-0.73%"
"06/16/2021","3.3166","3.3365","3.3383","3.2960","169.37K","-0.34%"
"06/15/2021","3.3279","3.3280","3.3656","3.2820","117.86K","0.56%"
"06/14/2021","3.3093","3.3274","3.3378","3.3013","127.27K","-0.48%"
"06/11/2021","3.3254","3.3338","3.3676","3.3033","158.33K","0.17%"
"06/10/2021","3.3198","3.3349","3.3617","3.3077","154.55K","-0.40%"
"06/09/2021","3.3332","3.3159","3.3697","3.3083","156.97K","0.59%"
"06/08/2021","3.3136","3.3399","3.3582","3.3084","175.37K","-0.33%"
"06/07/2021","3.3245","3.3335","3.3600","3.3077","118.85K","0.15%"
"06/04/2021","3.3196","3.3372","3.3579","3.2985","176.86K","-0.24%"
"06/03/2021","3.3276","3.3260","3.3572","3.3001","169.57K","0.11%"
"06/02/2021","3.3241","3.3435","3.3523","3.3081","174.97K","-0.32%"
"06/01/2021","3.3348","3.3175","3.3502","3.3115","166.49K","0.59%"
"05/31/2021","3.3151","3.3210","3.3600","3.3101","136.26K","-0.21%"
"05/28/2021","3.3220","3.3105","3.3657","3.2950","123.63K","0.38%"
"05/27/2021","3.3094","3.3194","3.3409","3.2985","131.58K","-0.25%"
"05/26/2021","3.3176","3.3233","3.3590","3.3003","132.12K","-0.14%"
"05/25/2021","3.3221","3.3325","3.3586","3.3114","167.65K","0.04%"
"05/24/2021","3.3208","3.3066","3.3411","3.3066","144.02K","0.31%"
"05/21/2021","3.3106","3.3334","3.3496","3.3023","158.82K","-0.36%"
"05/20/2021","3.3224","3.3115","3.3405","3.3035","150.65K","0.38%"
"05/19/2021","3.3099","3.3226","3.3449","3.3010","153.68K","-0.35%"
"05/18/2021","3.3215","3.3160","3.3558","3.2969","155.02K","0.17%"
"05/17/2021","3.3158","3.3130","3.3389","3.3042","130.40K","0.29%"
"05/14/2021","3.3061","3.3049","3.3280","3.2973","98.45K","0.12%"
"05/13/2021","3.3022","3.3038","3.3240","3.2957","124.69K","0.01%"
"05/12/2021","3.3020","3.3105","3.3282","3.2977","130.03K","-0.18%"
"05/11/2021","3.3081","3.3104","3.3393","3.3019","196.80K","0.03%"
"05/10/2021","3.3071","3.3333","3.3456","3.3031","186.28K","-0.12%"
"05/07/2021","3.3110","3.3219","3.3450","3.2915","170.86K","0.01%"
"05/06/2021","3.3108","3.3010","3.3327","3.2769","192.30K","0.35%"
"05/05/2021","3.2992","3.3010","3.3201","3.2791","211.02K","0.00%"
"05/04/2021","3.2991","3.3040","3.3310","3.2871","211.98K","-0.07%"
"05/03/2021","3.3015","3.3080","3.3231","3.2808","125.53K","-0.01%"
"04/30/2021","3.3017","3.3049","3.3420","3.2803","142.35K","-0.06%"
"04/29/2021","3.3038","3.3269","3.3346","3.2815","175.10K","-0.35%"
"04/28/2021","3.3153","3.3238","3.3352","3.2793","139.05K","0.10%"
"04/27/2021","3.3121","3.2961","3.3328","3.2887","163.73K","0.52%"
"04/26/2021","3.2949","3.3221","3.3247","3.2883","138.05K","-0.05%"
"04/23/2021","3.2967","3.3157","3.3242","3.2790","165.94K","-0.24%"
"04/22/2021","3.3047","3.3165","3.3226","3.2824","186.66K","-0.02%"
"04/21/2021","3.3054","3.2994","3.3209","3.2826","181.08K","0.24%"
"04/20/2021","3.2974","3.3092","3.3223","3.2817","165.16K","-0.01%"
"04/19/2021","3.2978","3.3105","3.3245","3.2901","136.72K","-0.25%"
"04/16/2021","3.3061","3.3126","3.3187","3.2783","164.41K","0.14%"
"04/15/2021","3.3015","3.2799","3.3177","3.2672","204.42K","1.00%"
"04/14/2021","3.2687","3.2771","3.3205","3.2619","172.27K","0.06%"
"04/13/2021","3.2667","3.2936","3.3228","3.2515","173.62K","-0.77%"
"04/12/2021","3.2922","3.2894","3.3200","3.2619","142.92K","0.03%"
"04/09/2021","3.2912","3.2954","3.3117","3.2826","85.48K","-0.09%"
"04/08/2021","3.2943","3.2840","3.3133","3.2544","129.73K","0.34%"
"04/07/2021","3.2831","3.2961","3.3156","3.2597","152.36K","-0.11%"
"04/06/2021","3.2866","3.2894","3.3155","3.2554","136.20K","-0.03%"
"04/05/2021","3.2877","3.2762","3.3065","3.2485","77.59K","0.47%"
"04/02/2021","3.2724","3.2827","3.3068","3.2502","73.90K","-0.27%"
"04/01/2021","3.2813","3.2805","3.3063","3.2476","207.96K","0.26%"
"03/31/2021","3.2727","3.2636","3.3010","3.2453","182.07K","0.32%"
"03/30/2021","3.2621","3.2687","3.2957","3.2492","116.13K","-0.16%"
"03/29/2021","3.2672","3.2613","3.2985","3.2520","129.23K","0.54%"
"03/26/2021","3.2498","3.2801","3.2869","3.2520","178.71K","-0.66%"
"03/25/2021","3.2713","3.2632","3.2894","3.2515","174.12K","0.58%"
"03/24/2021","3.2523","3.2664","3.2872","3.2520","192.91K","-0.08%"
"03/23/2021","3.2549","3.2750","3.2920","3.2541","143.16K","-0.49%"
"03/22/2021","3.2708","3.2701","3.2970","3.2438","138.33K","0.02%"
"03/19/2021","3.2703","3.2638","3.2943","3.2525","158.04K","0.23%"
"03/18/2021","3.2629","3.2922","3.3001","3.2624","150.94K","-0.08%"
"03/17/2021","3.2656","3.2707","3.2989","3.2490","170.70K","0.22%"
"03/16/2021","3.2585","3.2686","3.2984","3.2552","142.90K","-0.27%"
"03/15/2021","3.2674","3.2862","3.2968","3.2606","138.15K","-0.10%"
"03/12/2021","3.2707","3.2933","3.2999","3.2619","132.70K","-0.67%"
"03/11/2021","3.2926","3.2643","3.3029","3.2550","138.33K","0.91%"
"03/10/2021","3.2628","3.2685","3.2989","3.2474","167.57K","0.16%"
"03/09/2021","3.2576","3.2559","3.2954","3.2345","170.00K","0.11%"
"03/08/2021","3.2539","3.2622","3.2829","3.2475","141.39K","-0.18%"
"03/05/2021","3.2599","3.2966","3.2992","3.2501","199.27K","-0.82%"
"03/04/2021","3.2867","3.2892","3.3049","3.2610","214.95K","-0.04%"
"03/03/2021","3.2879","3.2966","3.3090","3.2731","199.76K","-0.22%"
"03/02/2021","3.2952","3.3035","3.3057","3.2573","214.19K","0.57%"
"03/01/2021","3.2764","3.2728","3.3087","3.2597","228.64K","-0.07%"
"02/26/2021","3.2786","3.2883","3.3160","3.2603","235.33K","-0.27%"
"02/25/2021","3.2875","3.2858","3.3268","3.2746","234.68K","0.11%"
"02/24/2021","3.2838","3.2813","3.3164","3.2683","169.21K","0.11%"
"02/23/2021","3.2802","3.2808","3.3208","3.2761","190.38K","0.02%"
"02/22/2021","3.2794","3.2819","3.3212","3.2750","130.00K","0.05%"
"02/19/2021","3.2776","3.2645","3.3142","3.2570","176.36K","0.50%"
"02/18/2021","3.2612","3.2543","3.3033","3.2528","184.28K","0.53%"
"02/17/2021","3.2441","3.2617","3.3148","3.2509","204.85K","-0.21%"
"02/16/2021","3.2509","3.2683","3.3180","3.2593","231.53K","-0.50%"
"02/15/2021","3.2673","3.2687","3.3152","3.2596","184.86K","-0.73%"
"02/12/2021","3.2912","3.2805","3.2983","3.2645","188.28K","0.36%"
"02/11/2021","3.2793","3.2784","3.3022","3.2661","201.72K","0.30%"
"02/10/2021","3.2696","3.2798","3.3140","3.2664","227.01K","-0.27%"
"02/09/2021","3.2786","3.2735","3.3096","3.2547","234.08K","0.55%"
"02/08/2021","3.2607","3.2882","3.3056","3.2525","252.72K","-0.07%"
"02/05/2021","3.2631","3.2592","3.3044","3.2415","166.92K","0.17%"
"02/04/2021","3.2577","3.2648","3.2803","3.2438","180.16K","-0.18%"
"02/03/2021","3.2635","3.2657","3.2874","3.2485","172.91K","-0.02%"
"02/02/2021","3.2641","3.2576","3.2950","3.2444","221.38K","0.22%"
"02/01/2021","3.2568","3.2787","3.3015","3.2452","228.62K","-0.17%"
"01/29/2021","3.2623","3.2766","3.2988","3.2557","267.28K","-0.41%"
"01/28/2021","3.2758","3.2727","3.2926","3.2548","307.54K","0.12%"
"01/27/2021","3.2720","3.2771","3.3089","3.2536","258.43K","-0.11%"
"01/26/2021","3.2757","3.2697","3.3039","3.2573","185.50K","0.05%"
"01/25/2021","3.2740","3.2762","3.3115","3.2583","167.58K","0.19%"
"01/22/2021","3.2678","3.2710","3.3149","3.2601","175.65K","-0.06%"
"01/21/2021","3.2696","3.2824","3.2970","3.2568","180.30K","-0.35%"
"01/20/2021","3.2812","3.2689","3.3031","3.2555","166.95K","0.42%"
"01/19/2021","3.2674","3.2767","3.3173","3.2549","139.51K","-0.25%"
"01/18/2021","3.2755","3.2768","3.3125","3.2539","143.92K","-0.13%"
"01/15/2021","3.2798","3.2898","3.3183","3.2550","192.35K","-0.29%"
"01/14/2021","3.2895","3.2866","3.3143","3.2782","125.93K","0.19%"
"01/13/2021","3.2834","3.2914","3.3200","3.2631","154.24K","-0.19%"
"01/12/2021","3.2896","3.2864","3.3156","3.2589","176.87K","0.21%"
"01/11/2021","3.2828","3.2845","3.3279","3.2587","185.76K","-0.38%"
"01/08/2021","3.2954","3.2866","3.3290","3.2655","161.62K","0.32%"
"01/07/2021","3.2849","3.2977","3.3213","3.2678","186.28K","-0.35%"
"01/06/2021","3.2963","3.3057","3.3368","3.2696","188.12K","-0.12%"
"01/05/2021","3.3004","3.2927","3.3133","3.2671","171.38K","0.25%"
"01/04/2021","3.2923","3.2894","3.3257","3.2665","161.32K","1.45%"
"01/01/2021","3.2451","3.2913","3.2919","3.2466","2.91K","-1.36%"
"12/31/2020","3.2898","3.2954","3.3227","3.2654","141.04K","-0.20%"
"12/30/2020","3.2964","3.2937","3.3359","3.2659","181.45K","0.19%"
"12/29/2020","3.2900","3.2916","3.3246","3.2645","176.95K","-0.01%"
"12/28/2020","3.2904","3.2889","3.3284","3.2636","143.83K","0.07%"
"12/25/2020","3.2880","3.2918","3.3162","3.2615","42.72K","-0.08%"
"12/24/2020","3.2906","3.2799","3.3155","3.2620","236.98K","0.42%"
"12/23/2020","3.2767","3.2715","3.3194","3.2606","309.76K","0.20%"
"12/22/2020","3.2701","3.2963","3.3135","3.2601","275.54K","-0.75%"
"12/21/2020","3.2948","3.2882","3.3261","3.2610","233.78K","-0.02%"
"12/18/2020","3.2954","3.2981","3.3361","3.2654","175.15K","-0.05%"
"12/17/2020","3.2969","3.2802","3.3236","3.2627","205.23K","0.60%"
"12/16/2020","3.2772","3.2767","3.3253","3.2583","237.70K","0.09%"
"12/15/2020","3.2742","3.2792","3.3168","3.2587","197.19K","-0.09%"
"12/14/2020","3.2772","3.2857","3.3201","3.2587","141.76K","-0.24%"
"12/11/2020","3.2851","3.2854","3.3123","3.2570","135.03K","0.03%"
"12/10/2020","3.2842","3.2769","3.3080","3.2556","173.52K","0.41%"
"12/09/2020","3.2707","3.2849","3.3231","3.2548","216.79K","-0.40%"
"12/08/2020","3.2837","3.2834","3.3168","3.2569","235.52K","0.01%"
"12/07/2020","3.2833","3.2794","3.3112","3.2561","202.60K","0.21%"
"12/04/2020","3.2763","3.2836","3.3173","3.2572","199.18K","-0.17%"
"12/03/2020","3.2820","3.2761","3.3080","3.2566","219.51K","0.27%"
"12/02/2020","3.2731","3.3010","3.3105","3.2522","209.62K","-0.82%"
"12/01/2020","3.3002","3.2582","3.3031","3.2422","141.68K","1.62%"
"11/30/2020","3.2475","3.2757","3.2847","3.2441","113.18K","-0.39%"
"11/27/2020","3.2602","3.2554","3.2785","3.2330","161.57K","0.46%"
"11/26/2020","3.2452","3.2552","3.2710","3.2313","152.54K","-0.21%"
"11/25/2020","3.2521","3.2527","3.2749","3.2302","173.64K","0.08%"
"11/24/2020","3.2495","3.2494","3.2701","3.2220","156.01K","0.70%"
"11/23/2020","3.2270","3.2507","3.2685","3.2223","131.91K","-0.74%"
"11/20/2020","3.2509","3.2596","3.2648","3.2302","194.90K","-0.22%"
"11/19/2020","3.2582","3.2520","3.2619","3.2243","222.99K","0.22%"
"11/18/2020","3.2510","3.2530","3.2696","3.2264","270.19K","-0.02%"
"11/17/2020","3.2518","3.2519","3.2703","3.2298","172.60K","0.01%"
"11/16/2020","3.2515","3.2541","3.2706","3.2257","158.21K","0.37%"
"11/13/2020","3.2395","3.2464","3.2640","3.2276","202.19K","0.19%"
"11/12/2020","3.2334","3.2433","3.2613","3.2212","265.85K","-0.29%"
"11/11/2020","3.2427","3.2469","3.2589","3.2202","253.72K","0.27%"
"11/10/2020","3.2341","3.2485","3.2603","3.2238","295.22K","-0.41%"
"11/09/2020","3.2474","3.2341","3.2715","3.2248","250.38K","-0.18%"
"11/06/2020","3.2533","3.2355","3.2791","3.2278","252.19K","0.55%"
"11/05/2020","3.2356","3.2279","3.2824","3.2211","216.91K","0.30%"
"11/04/2020","3.2259","3.2387","3.2698","3.2074","287.80K","-0.04%"
"11/03/2020","3.2271","3.2211","3.2654","3.2125","138.30K","0.24%"
"11/02/2020","3.2193","3.2176","3.2450","3.2016","135.81K","-0.38%"
"10/30/2020","3.2317","3.2243","3.2463","3.2038","175.91K","0.28%"
"10/29/2020","3.2226","3.2429","3.2504","3.2060","188.02K","-0.31%"
"10/28/2020","3.2325","3.2460","3.2559","3.2229","167.35K","-0.39%"
"10/27/2020","3.2450","3.2503","3.2603","3.2330","137.50K","-0.07%"
"10/26/2020","3.2472","3.2633","3.2727","3.2262","161.54K","-0.43%"
"10/23/2020","3.2611","3.2584","3.2691","3.2322","170.60K","0.85%"
"10/22/2020","3.2336","3.2593","3.2723","3.2304","154.22K","-0.73%"
"10/21/2020","3.2573","3.2640","3.2754","3.2310","170.60K","0.41%"
"10/20/2020","3.2439","3.2495","3.2722","3.2260","135.23K","-0.12%"
"10/19/2020","3.2477","3.2345","3.2579","3.2122","122.09K","0.81%"
"10/16/2020","3.2216","3.2262","3.2524","3.2087","143.11K","0.00%"
"10/15/2020","3.2215","3.2448","3.2540","3.2160","98.28K","-0.40%"
"10/14/2020","3.2344","3.2468","3.2578","3.2203","197.99K","-0.04%"
"10/13/2020","3.2358","3.2499","3.2627","3.2206","236.83K","-0.10%"
"10/12/2020","3.2392","3.2579","3.2715","3.2278","166.60K","-0.09%"
"10/09/2020","3.2420","3.2265","3.2671","3.2220","155.67K","0.52%"
"10/08/2020","3.2253","3.2267","3.2634","3.2234","216.43K","0.00%"
"10/07/2020","3.2253","3.2242","3.2619","3.2229","202.48K","-0.65%"
"10/06/2020","3.2465","3.2281","3.2706","3.2235","187.50K","0.61%"
"10/05/2020","3.2269","3.2447","3.2668","3.2225","143.73K","-0.37%"
"10/02/2020","3.2388","3.2433","3.2536","3.2203","237.12K","-0.11%"
"10/01/2020","3.2424","3.2406","3.2626","3.2201","224.94K","0.09%"
"09/30/2020","3.2394","3.2255","3.2561","3.2123","169.84K","0.28%"
"09/29/2020","3.2302","3.2361","3.2531","3.2175","164.28K","0.40%"
"09/28/2020","3.2174","3.2284","3.2588","3.2116","144.72K","0.10%"
"09/25/2020","3.2143","3.2189","3.2471","3.2067","190.56K","-0.13%"
"09/24/2020","3.2184","3.2339","3.2455","3.2141","237.46K","0.04%"
"09/23/2020","3.2170","3.2295","3.2597","3.2143","261.80K","-0.34%"
"09/22/2020","3.2279","3.2273","3.2524","3.2159","236.34K","0.06%"
"09/21/2020","3.2260","3.2564","3.2599","3.2181","224.19K","-0.53%"
"09/18/2020","3.2433","3.2512","3.2652","3.2287","202.67K","-0.21%"
"09/17/2020","3.2501","3.2309","3.2664","3.2159","205.70K","0.64%"
"09/16/2020","3.2295","3.2518","3.2722","3.2244","179.08K","-0.62%"
"09/15/2020","3.2498","3.2352","3.2743","3.2315","159.60K","0.50%"
"09/14/2020","3.2335","3.2483","3.2717","3.2294","116.20K","0.04%"
"09/11/2020","3.2321","3.2410","3.2631","3.2292","146.89K","-0.25%"
"09/10/2020","3.2401","3.2441","3.2752","3.2239","157.59K","0.02%"
"09/09/2020","3.2395","3.2434","3.2607","3.2204","192.06K","0.26%"
"09/08/2020","3.2312","3.2436","3.2545","3.2234","171.87K","0.10%"
"09/07/2020","3.2280","3.2325","3.2592","3.2290","132.41K","-0.11%"
"09/04/2020","3.2315","3.2334","3.2562","3.2239","166.39K","-0.02%"
"09/03/2020","3.2323","3.2494","3.2608","3.2159","193.82K","-0.02%"
"09/02/2020","3.2328","3.2501","3.2586","3.2218","173.25K","-0.50%"
"09/01/2020","3.2492","3.2404","3.2850","3.2297","164.96K","0.30%"
"08/31/2020","3.2395","3.2674","3.2746","3.2359","134.49K","-0.28%"
"08/28/2020","3.2486","3.2313","3.2741","3.2301","166.03K","0.57%"
"08/27/2020","3.2302","3.2325","3.2698","3.2250","178.11K","-0.03%"
"08/26/2020","3.2311","3.2585","3.2633","3.2242","176.98K","-0.73%"
"08/25/2020","3.2548","3.2364","3.2647","3.2234","167.21K","0.86%"
"08/24/2020","3.2272","3.2278","3.2601","3.2168","147.58K","0.01%"
"08/21/2020","3.2268","3.2343","3.2554","3.2022","149.23K","-0.19%"
"08/20/2020","3.2331","3.2332","3.2518","3.2146","138.20K","0.05%"
"08/19/2020","3.2315","3.2448","3.2645","3.2192","176.62K","-0.37%"
"08/18/2020","3.2436","3.2627","3.2759","3.2261","161.93K","-0.55%"
"08/17/2020","3.2614","3.2477","3.2701","3.2044","105.45K","0.54%"
"08/14/2020","3.2438","3.2060","3.2643","3.1990","113.53K","1.24%"
"08/13/2020","3.2042","3.2034","3.2464","3.2020","106.53K","0.09%"
"08/12/2020","3.2014","3.1997","3.2576","3.1944","124.12K","0.09%"
"08/11/2020","3.1985","3.2313","3.2571","3.1975","154.54K","-0.98%"
"08/10/2020","3.2300","3.2278","3.2538","3.1934","121.78K","0.81%"
"08/07/2020","3.2040","3.2264","3.2513","3.1916","175.02K","-0.21%"
"08/06/2020","3.2109","3.2096","3.2515","3.2048","197.09K","0.08%"
"08/05/2020","3.2082","3.2554","3.2787","3.2053","165.84K","-1.35%"
"08/04/2020","3.2520","3.2020","3.2565","3.1971","145.63K","1.62%"
"08/03/2020","3.2001","3.2497","3.2557","3.1955","127.68K","-1.35%"
"07/31/2020","3.2440","3.2638","3.2852","3.2401","114.09K","-0.58%"
"07/30/2020","3.2630","3.2479","3.2702","3.2178","168.45K","0.47%"
"07/29/2020","3.2476","3.2399","3.2540","3.2164","146.59K","0.30%"
"07/28/2020","3.2380","3.2338","3.2609","3.1875","146.37K","0.17%"
"07/27/2020","3.2326","3.2438","3.2712","3.2093","154.10K","0.15%"
"07/24/2020","3.2276","3.2243","3.2506","3.2040","174.10K","0.16%"
"07/23/2020","3.2226","3.2341","3.2589","3.2043","192.16K","0.03%"
"07/22/2020","3.2216","3.2274","3.2606","3.2087","175.93K","0.16%"
"07/21/2020","3.2164","3.2294","3.2524","3.2084","164.61K","-0.25%"
"07/20/2020","3.2246","3.2271","3.2624","3.2074","133.13K","0.03%"
"07/17/2020","3.2237","3.2234","3.2371","3.2079","190.45K","0.10%"
"07/16/2020","3.2204","3.2165","3.2362","3.2046","203.85K","0.23%"
"07/15/2020","3.2129","3.2132","3.2506","3.2113","179.76K","0.05%"
"07/14/2020","3.2113","3.2161","3.2423","3.2050","173.93K","-0.11%"
"07/13/2020","3.2149","3.2049","3.2354","3.2017","148.45K","0.37%"
"07/10/2020","3.2030","3.2110","3.2276","3.1940","128.88K","-0.18%"
"07/09/2020","3.2087","3.2069","3.2394","3.1999","154.73K","0.08%"
"07/08/2020","3.2061","3.2020","3.2348","3.1996","155.02K","0.18%"
"07/07/2020","3.2003","3.2168","3.2346","3.1995","199.48K","-0.40%"
"07/06/2020","3.2131","3.2031","3.2476","3.2024","155.83K","0.28%"
"07/03/2020","3.2040","3.2030","3.2245","3.1927","157.10K","0.07%"
"07/02/2020","3.2016","3.2246","3.2367","3.1964","158.57K","-0.38%"
"07/01/2020","3.2139","3.2047","3.2329","3.1950","177.98K","0.21%"
"06/30/2020","3.2071","3.2132","3.2299","3.1941","203.64K","-0.08%"
"06/29/2020","3.2098","3.2042","3.2436","3.1997","174.69K","0.39%"
"06/26/2020","3.1974","3.1901","3.2297","3.1860","193.21K","0.29%"
"06/25/2020","3.1881","3.2124","3.2322","3.1869","212.31K","-0.73%"
"06/24/2020","3.2114","3.2267","3.2432","3.1970","178.24K","0.24%"
"06/23/2020","3.2038","3.2234","3.2443","3.1979","198.57K","-0.27%"
"06/22/2020","3.2124","3.2011","3.2287","3.1860","162.15K","0.38%"
"06/19/2020","3.2003","3.2060","3.2288","3.1906","216.75K","-0.05%"
"06/18/2020","3.2019","3.2199","3.2291","3.1904","229.42K","-0.22%"
"06/17/2020","3.2089","3.2102","3.2325","3.1880","231.38K","0.06%"
"06/16/2020","3.2070","3.2062","3.2475","3.1906","199.64K","0.05%"
"06/15/2020","3.2053","3.2022","3.2320","3.1848","189.96K","0.19%"
"06/12/2020","3.1992","3.2170","3.2373","3.1821","185.88K","-0.51%"
"06/11/2020","3.2156","3.2225","3.2456","3.1867","217.88K","0.16%"
"06/10/2020","3.2105","3.2194","3.2490","3.1860","205.27K","0.10%"
"06/09/2020","3.2074","3.2211","3.2418","3.1792","182.60K","0.15%"
"06/08/2020","3.2027","3.1958","3.2319","3.1815","136.09K","-0.47%"
"06/05/2020","3.2177","3.2032","3.2411","3.1818","171.03K","0.49%"
"06/04/2020","3.2019","3.2066","3.2299","3.1731","188.42K","0.29%"
"06/03/2020","3.1927","3.1762","3.2209","3.1734","193.88K","0.16%"
"06/02/2020","3.1875","3.1734","3.2162","3.1700","195.55K","0.50%"
"06/01/2020","3.1717","3.1853","3.2085","3.1682","157.99K","0.09%"
"05/29/2020","3.1687","3.1679","3.2128","3.1660","211.52K","0.07%"
"05/28/2020","3.1666","3.1614","3.2057","3.1560","200.96K","0.21%"
"05/27/2020","3.1601","3.1773","3.1973","3.1430","217.48K","-0.49%"
"05/26/2020","3.1756","3.1516","3.1917","3.1423","164.45K","0.98%"
"05/25/2020","3.1447","3.1535","3.1574","3.1388","65.15K","0.12%"
"05/22/2020","3.1409","3.1467","3.1765","3.1393","207.48K","-0.15%"
"05/21/2020","3.1456","3.1492","3.1854","3.1428","200.63K","-0.07%"
"05/20/2020","3.1479","3.1597","3.1845","3.1411","181.56K","0.16%"
"05/19/2020","3.1428","3.1435","3.1888","3.1412","187.86K","0.02%"
"05/18/2020","3.1421","3.1347","3.1806","3.1311","165.24K","-0.19%"
"05/15/2020","3.1480","3.1337","3.1613","3.1284","178.06K","0.49%"
"05/14/2020","3.1326","3.1511","3.1609","3.1261","208.41K","-0.54%"
"05/13/2020","3.1496","3.1375","3.1734","3.1309","208.15K","0.01%"
"05/12/2020","3.1492","3.1467","3.1744","3.1293","205.47K","0.11%"
"05/11/2020","3.1456","3.1414","3.1636","3.1267","148.46K","-0.10%"
"05/08/2020","3.1487","3.1366","3.1685","3.1303","147.86K","0.42%"
"05/07/2020","3.1355","3.1457","3.1584","3.1239","158.23K","-0.29%"
"05/06/2020","3.1446","3.1374","3.1567","3.1263","164.52K","0.30%"
"05/05/2020","3.1351","3.1559","3.1702","3.1277","159.10K","-0.62%"
"05/04/2020","3.1548","3.1708","3.1860","3.1372","130.94K","-0.91%"
"05/01/2020","3.1837","3.1778","3.1971","3.1651","95.93K","0.22%"
"04/30/2020","3.1767","3.1390","3.1816","3.1323","166.71K","1.22%"
"04/29/2020","3.1385","3.1351","3.1665","3.1247","199.87K","0.15%"
"04/28/2020","3.1339","3.1535","3.1702","3.1242","191.37K","-0.58%"
"04/27/2020","3.1522","3.1516","3.1662","3.1279","174.94K","0.18%"
"04/24/2020","3.1465","3.1408","3.1670","3.1189","175.89K","0.23%"
"04/23/2020","3.1394","3.1453","3.1585","3.1256","163.75K","-0.15%"
"04/22/2020","3.1440","3.1438","3.1655","3.1290","175.90K","0.23%"
"04/21/2020","3.1369","3.1444","3.1668","3.1265","178.50K","-0.21%"
"04/20/2020","3.1436","3.1527","3.1734","3.1311","158.75K","-0.02%"
"04/17/2020","3.1441","3.1473","3.1674","3.1263","187.87K","0.11%"
"04/16/2020","3.1405","3.1528","3.1683","3.1216","207.71K","-0.33%"
"04/15/2020","3.1510","3.1696","3.1867","3.1365","183.48K","-0.51%"
"04/14/2020","3.1671","3.1635","3.1853","3.1393","170.39K","0.20%"
"04/13/2020","3.1608","3.1517","3.1848","3.1383","97.96K","-0.07%"
"04/10/2020","3.1630","3.1649","3.1830","3.1481","104.21K","0.03%"
"04/09/2020","3.1622","3.1578","3.1829","3.1421","176.94K","0.21%"
"04/08/2020","3.1556","3.1612","3.1739","3.1346","216.73K","-0.10%"
"04/07/2020","3.1587","3.1521","3.1801","3.1316","222.35K","0.29%"
"04/06/2020","3.1496","3.1556","3.1688","3.1253","190.51K","0.75%"
"04/03/2020","3.1262","3.1588","3.1720","3.1163","159.18K","-0.76%"
"04/02/2020","3.1502","3.1481","3.1753","3.1268","186.33K","-0.31%"
"04/01/2020","3.1601","3.1664","3.1946","3.1243","166.81K","0.04%"
"03/31/2020","3.1589","3.1558","3.1923","3.1367","197.20K","-0.29%"
"03/30/2020","3.1681","3.1834","3.1962","3.1432","181.66K","-0.25%"
"03/27/2020","3.1759","3.1537","3.2174","3.1460","215.00K","0.75%"
"03/26/2020","3.1522","3.1555","3.2013","3.1391","216.09K","-0.02%"
"03/25/2020","3.1528","3.1184","3.1702","3.1030","218.59K","1.47%"
"03/24/2020","3.1072","3.1149","3.1715","3.0979","205.64K","0.14%"
"03/23/2020","3.1030","3.1488","3.1670","3.0993","165.68K","-1.38%"
"03/20/2020","3.1463","3.1480","3.1648","3.1181","227.77K","0.03%"
"03/19/2020","3.1455","3.1690","3.1818","3.1158","222.62K","-0.66%"
"03/18/2020","3.1665","3.1711","3.1977","3.1158","210.88K","-0.07%"
"03/17/2020","3.1687","3.1878","3.1981","3.1333","193.90K","-0.52%"
"03/16/2020","3.1854","3.1489","3.2025","3.1407","183.05K","0.44%"
"03/13/2020","3.1713","3.1547","3.1939","3.1323","235.84K","0.57%"
"03/12/2020","3.1533","3.1548","3.1948","3.1298","236.63K","0.00%"
"03/11/2020","3.1534","3.1776","3.2113","3.1432","206.55K","-0.69%"
"03/10/2020","3.1752","3.1761","3.2106","3.1451","212.37K","-0.01%"
"03/09/2020","3.1755","3.1811","3.2362","3.1665","209.01K","-0.05%"
"03/06/2020","3.1771","3.1752","3.2078","3.1537","192.25K","0.14%"
"03/05/2020","3.1725","3.1685","3.1923","3.1410","152.79K","0.21%"
"03/04/2020","3.1660","3.1645","3.1922","3.1392","131.40K","0.12%"
"03/03/2020","3.1623","3.1613","3.1965","3.1365","143.71K","0.11%"
"03/02/2020","3.1589","3.1326","3.1876","3.1319","136.13K","0.09%"
"02/28/2020","3.1560","3.1468","3.1769","3.1191","145.07K","0.60%"
"02/27/2020","3.1371","3.1327","3.1686","3.1058","168.62K","0.98%"
