Date,Price,Open,High,Low,Vol.,Change..
2020-03-20,3.1463,3.148,3.1648,3.1181,227.77K,0.03%
2020-03-23,3.103,3.1488,3.167,3.0993,165.68K,-1.38%
2020-03-24,3.1072,3.1149,3.1715,3.0979,205.64K,0.14%
2020-03-25,3.1528,3.1184,3.1702,3.103,218.59K,1.47%
2020-03-26,3.1522,3.1555,3.2013,3.1391,216.09K,-0.02%
2020-03-27,3.1759,3.1537,3.2174,3.146,215.00K,0.75%
2020-03-30,3.1681,3.1834,3.1962,3.1432,181.66K,-0.25%
2020-03-31,3.1589,3.1558,3.1923,3.1367,197.20K,-0.29%
2020-04-01,3.1601,3.1664,3.1946,3.1243,166.81K,0.04%
2020-04-02,3.1502,3.1481,3.1753,3.1268,186.33K,-0.31%
2020-04-03,3.1262,3.1588,3.172,3.1163,159.18K,-0.76%
2020-04-06,3.1496,3.1556,3.1688,3.1253,190.51K,0.75%
2020-04-07,3.1587,3.1521,3.1801,3.1316,222.35K,0.29%
2020-04-08,3.1556,3.1612,3.1739,3.1346,216.73K,-0.10%
2020-04-09,3.1622,3.1578,3.1829,3.1421,176.94K,0.21%
2020-04-10,3.163,3.1649,3.183,3.1481,104.21K,0.03%
2020-04-13,3.1608,3.1517,3.1848,3.1383,97.96K,-0.07%
2020-04-14,3.1671,3.1635,3.1853,3.1393,170.39K,0.20%
2020-04-15,3.151,3.1696,3.1867,3.1365,183.48K,-0.51%
2020-04-16,3.1405,3.1528,3.1683,3.1216,207.71K,-0.33%
2020-04-17,3.1441,3.1473,3.1674,3.1263,187.87K,0.11%
2020-04-20,3.1436,3.1527,3.1734,3.1311,158.75K,-0.02%
2020-04-21,3.1369,3.1444,3.1668,3.1265,178.50K,-0.21%
2020-04-22,3.144,3.1438,3.1655,3.129,175.90K,0.23%
2020-04-23,3.1394,3.1453,3.1585,3.1256,163.75K,-0.15%
2020-04-24,3.1465,3.1408,3.167,3.1189,175.89K,0.23%
2020-04-27,3.1522,3.1516,3.1662,3.1279,174.94K,0.18%
2020-04-28,3.1339,3.1535,3.1702,3.1242,191.37K,-0.58%
2020-04-29,3.1385,3.1351,3.1665,3.1247,199.87K,0.15%
2020-04-30,3.1767,3.139,3.1816,3.1323,166.71K,1.22%
2020-05-01,3.1837,3.1778,3.1971,3.1651,95.93K,0.22%
2020-05-04,3.1548,3.1708,3.186,3.1372,130.94K,-0.91%
2020-05-05,3.1351,3.1559,3.1702,3.1277,159.10K,-0.62%
2020-05-06,3.1446,3.1374,3.1567,3.1263,164.52K,0.30%
2020-05-07,3.1355,3.1457,3.1584,3.1239,158.23K,-0.29%
2020-05-08,3.1487,3.1366,3.1685,3.1303,147.86K,0.42%
2020-05-11,3.1456,3.1414,3.1636,3.1267,148.46K,-0.10%
2020-05-12,3.1492,3.1467,3.1744,3.1293,205.47K,0.11%
2020-05-13,3.1496,3.1375,3.1734,3.1309,208.15K,0.01%
2020-05-14,3.1326,3.1511,3.1609,3.1261,208.41K,-0.54%
2020-05-15,3.148,3.1337,3.1613,3.1284,178.06K,0.49%
2020-05-18,3.1421,3.1347,3.1806,3.1311,165.24K,-0.19%
2020-05-19,3.1428,3.1435,3.1888,3.1412,187.86K,0.02%
2020-05-20,3.1479,3.1597,3.1845,3.1411,181.56K,0.16%
2020-05-21,3.1456,3.1492,3.1854,3.1428,200.63K,-0.07%
2020-05-22,3.1409,3.1467,3.1765,3.1393,207.48K,-0.15%
2020-05-25,3.1447,3.1535,3.1574,3.1388,65.15K,0.12%
2020-05-26,3.1756,3.1516,3.1917,3.1423,164.45K,0.98%
2020-05-27,3.1601,3.1773,3.1973,3.143,217.48K,-0.49%
2020-05-28,3.1666,3.1614,3.2057,3.156,200.96K,0.21%
2020-05-29,3.1687,3.1679,3.2128,3.166,211.52K,0.07%
2020-06-01,3.1717,3.1853,3.2085,3.1682,157.99K,0.09%
2020-06-02,3.1875,3.1734,3.2162,3.17,195.55K,0.50%
2020-06-03,3.1927,3.1762,3.2209,3.1734,193.88K,0.16%
2020-06-04,3.2019,3.2066,3.2299,3.1731,188.42K,0.29%
2020-06-05,3.2177,3.2032,3.2411,3.1818,171.03K,0.49%
2020-06-08,3.2027,3.1958,3.2319,3.1815,136.09K,-0.47%
2020-06-09,3.2074,3.2211,3.2418,3.1792,182.60K,0.15%
2020-06-10,3.2105,3.2194,3.249,3.186,205.27K,0.10%
2020-06-11,3.2156,3.2225,3.2456,3.1867,217.88K,0.16%
2020-06-12,3.1992,3.217,3.2373,3.1821,185.88K,-0.51%
2020-06-15,3.2053,3.2022,3.232,3.1848,189.96K,0.19%
2020-06-16,3.207,3.2062,3.2475,3.1906,199.64K,0.05%
2020-06-17,3.2089,3.2102,3.2325,3.188,231.38K,0.06%
2020-06-18,3.2019,3.2199,3.2291,3.1904,229.42K,-0.22%
2020-06-19,3.2003,3.206,3.2288,3.1906,216.75K,-0.05%
2020-06-22,3.2124,3.2011,3.2287,3.186,162.15K,0.38%
2020-06-23,3.2038,3.2234,3.2443,3.1979,198.57K,-0.27%
